timeAdapting,timeNonAdapting,timeOffline,quadraticAdapting,quadraticNonAdapting,quadraticOffline,correctAdapting,correctNonAdapting,correctOffline
685.6,740.6,575.85,0.31366877630352974,0.33129733614623547,0.31667153537273407,0.75,0.6,0.65
630.85,576.15,521.05,0.39389059506356716,0.4064461197704077,0.3567078746855259,0.75,0.75,0.65
603.4,630.7,548.5,0.42388451415581585,0.43315192068482133,0.3930984442704357,0.6,0.6,0.6
631.0,575.95,548.4,0.38197441026568413,0.39376329630613327,0.3326014466583729,0.65,0.6,0.7
713.1,685.55,603.35,0.4312651476075189,0.4340025655787656,0.3305011955671944,0.7,0.7,0.75
630.7,658.25,548.7,0.24970265664160252,0.25933998078107834,0.2433377169072628,0.8,0.75,0.8
630.8,576.0,685.75,0.33798395842313766,0.3439346645027399,0.33123374450951815,0.7,0.7,0.7
630.8,548.7,576.0,0.26476284489035606,0.26440172642469406,0.27363779954612255,0.8,0.8,0.8
576.0,576.0,548.55,0.330287903547287,0.3337356187403202,0.3825419880449772,0.75,0.75,0.7
630.85,603.35,630.75,0.47275095991790295,0.4819808527827263,0.46308340318500996,0.6,0.7,0.6
630.75,548.7,685.65,0.3010285161435604,0.3030799850821495,0.31567762698978186,0.75,0.75,0.75
685.8,548.7,548.55,0.3544255490414798,0.366711912676692,0.32967520225793123,0.7,0.65,0.7
658.35,521.0,521.15,0.35156757198274136,0.3627455551177263,0.3155438369140029,0.75,0.75,0.7
548.5,548.6,548.75,0.2999002542346716,0.31169283390045166,0.30707664228975773,0.7,0.7,0.65
630.8,576.0,576.15,0.3026961162686348,0.3108927430585027,0.27367111947387457,0.75,0.75,0.75
713.1,575.9,603.35,0.42792904555062705,0.44737952437293416,0.3967681979993358,0.65,0.6,0.5
630.85,603.35,575.95,0.32660399563610554,0.326948931440711,0.28998121712356806,0.75,0.75,0.75
658.1,685.65,603.3,0.24917220417410135,0.2572691347450018,0.2813018299639225,0.85,0.8,0.8
877.9,630.9,548.75,0.4741682782769203,0.49817865900695324,0.442157506942749,0.6,0.6,0.44999999999999996
822.85,630.95,603.35,0.43576120724901557,0.4473193734884262,0.44970809295773506,0.5,0.44999999999999996,0.55
685.9,740.7,658.4,0.5242017785349162,0.5297073312613065,0.464809801109368,0.55,0.6,0.5
575.95,603.4,713.1,0.3925340353180218,0.3945433119174311,0.36251305282348767,0.65,0.65,0.7
658.3,740.5,740.6,0.3446259070187807,0.36707385536283255,0.3416025694459677,0.75,0.65,0.7
658.4,603.4,630.9,0.2417728379368782,0.2592241372913122,0.2660449082031846,0.8,0.75,0.7
740.55,576.1,521.2,0.27858311869204044,0.2885322514921427,0.27406679559499025,0.8,0.75,0.75
740.4,658.3,603.45,0.4045321214944124,0.41543020866811275,0.3326285518705845,0.7,0.65,0.75
740.6,658.2,713.2,0.3676106845960021,0.3876260407269001,0.32690668385475874,0.8,0.7,0.75
603.45,603.45,658.35,0.4550845371559262,0.4850116241723299,0.4314052974805236,0.7,0.6,0.55
630.8,548.6,521.0,0.3560012177522367,0.36870098615551683,0.31469808385008946,0.7,0.65,0.75
1097.05,1014.85,987.5,0.43005779664963484,0.4356574583798647,0.42834036611020565,0.6,0.6,0.55
493.8,411.5,438.8,0.36351393489167094,0.38466257229447365,0.34917617216706276,0.75,0.7,0.7
548.55,384.05,438.85,0.29304690565913916,0.30525835510343313,0.3156901393085718,0.8,0.8,0.7
575.95,466.35,411.5,0.33521875366568565,0.3521036449819803,0.28334000799804926,0.75,0.7,0.75
521.3,438.95,521.05,0.3968287021953074,0.4223701519754002,0.28813594166422263,0.7,0.65,0.65
521.25,521.05,493.85,0.31652474077418447,0.3125688415020704,0.32512153312563896,0.65,0.65,0.7
630.8,548.45,439.05,0.5008415579795837,0.46567330695688725,0.43819311633706093,0.65,0.6,0.55
548.5,466.4,438.8,0.4028293862938881,0.4229676090180874,0.29934923350811005,0.7,0.7,0.7
521.1,575.9,438.95,0.3120137993246317,0.3340266189115937,0.282355404982809,0.85,0.8,0.8
521.15,438.75,438.9,0.26012780861128704,0.27026898671914523,0.21986628987360746,0.85,0.85,0.8
411.45,384.1,411.45,0.416971692815423,0.4322843886911869,0.3568338034674525,0.7,0.7,0.75
521.2,493.65,548.5,0.2930378448218107,0.31982126273214817,0.3079745825380087,0.8,0.7,0.65
411.35,411.55,493.65,0.2427286459133029,0.2435703370720148,0.25383839942514896,0.85,0.85,0.85
603.3,521.2,548.7,0.4285321687348187,0.43667723424732685,0.40956000238657,0.6,0.55,0.6
438.8,438.9,521.1,0.36452397145330906,0.3802062086760998,0.3120441194623709,0.75,0.75,0.75
411.5,384.05,438.8,0.4568284824490547,0.4592647925019264,0.3720907773822546,0.8,0.8,0.8
329.15,356.7,383.9,0.33147960528731346,0.3347974643111229,0.2734757214784622,0.95,0.95,0.9
384.05,438.75,438.85,0.5551640664925799,0.5588069760706276,0.5445071053691208,0.7,0.7,0.65
438.85,438.85,356.55,0.4205905646085739,0.4233472961932421,0.3635821435600519,0.75,0.75,0.8
438.95,493.6,493.7,0.4834903199225664,0.4851063936948776,0.4442250747233629,0.6,0.6,0.65
466.2,438.75,493.75,0.3717468125114465,0.3724868552621672,0.35040623747045174,0.7,0.7,0.7
548.55,411.45,521.1,0.5054645985364914,0.5275084208697081,0.38149092634557746,0.55,0.5,0.65
411.4,493.55,576.05,0.3787834937684238,0.36892986111342907,0.3701758347451687,0.55,0.55,0.55
493.65,521.15,384.1,0.20231985230202554,0.22345222351577831,0.23218334332341328,0.95,0.85,0.8
411.4,438.85,411.5,0.2220432050526142,0.22034309245646,0.250121233984828,0.75,0.75,0.8
466.15,411.45,438.85,0.20654159411787987,0.2092242445796728,0.2202453576028347,0.85,0.85,0.9
493.35,466.45,493.9,0.28232931811362505,0.2882591066882014,0.27745706401765347,0.75,0.75,0.8
411.15,411.6,493.7,0.26071580685675144,0.26505045127123594,0.2792134853079915,0.85,0.85,0.85
521.05,548.5,548.65,0.40526815643534064,0.4223241014406085,0.4207669645547867,0.75,0.7,0.65
383.95,411.5,383.95,0.3473890256136656,0.3790560681372881,0.3678038138896227,0.7,0.6,0.6
411.45,356.55,356.55,0.14106586296111345,0.14850084204226732,0.15767324529588223,1.0,1.0,1.0
493.75,466.15,548.5,0.2419530637562275,0.24740922264754772,0.2059655301272869,0.8,0.8,0.85
466.25,521.1,466.3,0.4099623626098037,0.4171796506270766,0.397518421523273,0.75,0.75,0.7
384.0,383.95,411.45,0.3093023761175573,0.3160753417760134,0.3183095045387745,0.85,0.85,0.75
548.45,548.6,548.6,0.2998469821732215,0.313165174224622,0.3726686803274788,0.85,0.8,0.7
521.1,438.85,466.25,0.2569023296236992,0.2578465696424246,0.18325090501457453,0.75,0.75,0.85
576.0,466.35,466.2,0.5205495450645685,0.5455931723117828,0.4580716585624032,0.4,0.35,0.4
493.75,493.55,466.35,0.4278707624389426,0.4578011402722666,0.3768406069430057,0.65,0.65,0.6
548.6,466.3,438.85,0.3028225051239133,0.3047099243849516,0.35778199043124914,0.75,0.75,0.65
548.55,548.5,548.65,0.28316573705524206,0.2994540361687541,0.2858792832121253,0.75,0.75,0.7
548.5,466.3,493.7,0.27447985485196114,0.2962424270808697,0.24724009353667498,0.8,0.75,0.8
493.75,411.45,493.7,0.28206080477684736,0.2788279801607132,0.28978153597563505,0.75,0.75,0.75
603.35,576.15,466.25,0.3023014719310595,0.30279080139959547,0.2624251028173603,0.75,0.75,0.75
521.1,438.85,356.55,0.37215278670191765,0.39409131556749344,0.3305927077308297,0.7,0.7,0.65
521.05,411.4,576.0,0.3737496631219983,0.3879774734377861,0.3805799959227443,0.65,0.6,0.65
521.2,466.25,438.9,0.274665966629982,0.2746058311313391,0.25217628106474876,0.7,0.7,0.75
493.7,438.9,603.45,0.12607733625918627,0.13692311756312847,0.15725198201835155,0.9,0.85,0.8
411.25,411.35,411.55,0.33766832697256177,0.3398476404931614,0.2954265098669566,0.7,0.7,0.75
384.0,356.55,411.4,0.25605526752769947,0.25827194564044476,0.22113296389579773,0.8,0.8,0.8
548.4,466.35,438.95,0.4734681323170662,0.5040109176188707,0.37082918267697096,0.55,0.55,0.6
548.7,576.0,521.1,0.3748595503902834,0.38744789956624004,0.2786082695820369,0.7,0.7,0.8
411.35,439.05,329.1,0.12791952583938837,0.12466605752706528,0.14263236615806818,0.95,0.95,0.95
466.2,439.0,493.55,0.33491830341517925,0.3419298566877842,0.3501553814858198,0.65,0.65,0.7
466.2,384.0,384.05,0.41644001113854756,0.4453447995569775,0.41690974548691884,0.7,0.65,0.6
384.1,438.85,438.75,0.30457636062055826,0.30339494068175554,0.27235507499426603,0.7,0.7,0.75
630.8,548.5,548.65,0.23300792649388313,0.24426770955324173,0.2576295416802168,0.8,0.75,0.7
466.25,384.05,356.6,0.3115344559773803,0.3436158187687397,0.30930916406214237,0.75,0.7,0.6
548.7,466.15,466.4,0.3987077819183469,0.45596996881067753,0.3688900414854288,0.75,0.6,0.65
493.75,466.3,438.85,0.4308020882308483,0.4424267802387476,0.3691280289494898,0.65,0.65,0.6
493.75,493.6,438.85,0.32065349631011486,0.32599933445453644,0.3568269982933998,0.8,0.8,0.75
576.0,521.1,411.35,0.4561931665230077,0.46569434372213436,0.3945412939938251,0.6,0.6,0.6
576.1,466.1,466.25,0.3340025026045623,0.35775951611364576,0.2721590694563929,0.8,0.75,0.75
493.7,466.15,384.0,0.3352820295840502,0.3441564813256264,0.3211333379149437,0.6,0.6,0.6
466.25,466.35,466.2,0.33986928034573793,0.350068517960608,0.3031685510650277,0.7,0.65,0.7
630.85,521.25,493.55,0.5247609552461654,0.5662149430718273,0.5206626947037876,0.6,0.5,0.5
603.6,603.3,658.2,0.2548645005963408,0.2549819428336093,0.2678944902145304,0.75,0.75,0.8
493.75,521.1,466.35,0.33810132326107123,0.3580780315868992,0.29539368592668325,0.7,0.65,0.75
493.65,466.3,411.5,0.2562009524554014,0.25541161373257637,0.2660484043881297,0.85,0.85,0.85
438.9,466.3,438.75,0.2224698420614004,0.22192846797406673,0.24079284816980362,0.85,0.85,0.85
521.1,493.85,493.6,0.13024158775806427,0.13373113982379436,0.11099118273705244,1.0,1.0,1.0
850.3,795.4,740.6,0.328604431822896,0.38454050943255424,0.328075148165226,0.8,0.65,0.7
439.05,493.65,521.1,0.31317221373319626,0.3357622753828764,0.3179136039689183,0.75,0.75,0.7
439.0,493.65,521.15,0.3357602458127076,0.36295838472869946,0.3270296665432397,0.7,0.6,0.7
411.5,384.05,329.0,0.31934103928506374,0.3337618447840214,0.2735953778028488,0.65,0.65,0.6
411.4,411.45,411.35,0.21782904397696257,0.22014540992677212,0.19879602454602718,0.85,0.85,0.85
575.95,466.2,438.95,0.2686854265630245,0.27689075842499733,0.28955782763659954,0.7,0.7,0.7
466.35,383.95,356.55,0.23964114673435688,0.25140375550836325,0.2899388503283262,0.85,0.8,0.8
548.45,411.5,466.35,0.32239026855677366,0.32554422318935394,0.3437472563236952,0.75,0.75,0.7
630.85,521.05,466.4,0.29137383560373564,0.3113215870880026,0.21589408742147498,0.85,0.8,0.8
521.15,548.7,548.6,0.30266004614531994,0.3185227271169424,0.23068559914827347,0.85,0.85,0.8
630.85,630.8,548.55,0.35937317416119186,0.3731714453410575,0.3235343988635577,0.7,0.7,0.75
493.75,438.9,493.8,0.44467485696077347,0.5030915830284357,0.40843214839696884,0.7,0.6,0.44999999999999996
575.95,521.1,438.8,0.2485062573741743,0.28025563935304376,0.18991390947485343,0.85,0.8,0.8
521.2,603.4,548.45,0.46380394883453846,0.46605756133794785,0.4308350831270218,0.5,0.5,0.6
548.5,548.7,466.25,0.2947865892201662,0.3055707197636366,0.27415368147194386,0.7,0.7,0.75
438.9,411.35,439.1,0.20914753060787916,0.2248861538246274,0.26962651032954454,0.8,0.75,0.8
521.2,548.6,548.6,0.4221473801881075,0.45344571489840746,0.37597788218408823,0.65,0.6,0.6
548.55,521.1,548.6,0.25339141860604286,0.26421519462019205,0.20250534545630217,0.85,0.85,0.85
521.15,493.7,521.15,0.4251193548552692,0.44729314278811216,0.41170541755855083,0.65,0.65,0.65
493.7,411.4,493.6,0.27125027403235435,0.2814880106598139,0.25123367831110954,0.7,0.7,0.8
603.3,411.4,466.4,0.4695160910487175,0.4713968988507986,0.394021475687623,0.6,0.6,0.7
493.75,493.7,493.7,0.4040936417877674,0.4319361951202154,0.3699506735429168,0.65,0.6,0.6
548.6,548.65,466.15,0.3944523873451544,0.4055257158078689,0.4310942353331484,0.7,0.7,0.6
384.0,384.05,438.75,0.34667678318783146,0.3564210481804082,0.355902312672697,0.65,0.65,0.75
548.6,466.45,493.55,0.3471478152259806,0.3789797941085169,0.3001515209325589,0.75,0.75,0.7
548.65,411.4,438.85,0.19394779205322266,0.19856172613799572,0.18499926384538412,0.9,0.9,0.9
493.65,493.75,384.0,0.33544292603983195,0.3665522722389767,0.35811676882440224,0.7,0.65,0.65
521.1,438.85,466.3,0.2896129013970494,0.30324462428689003,0.29460134729743004,0.8,0.8,0.7
521.2,493.8,466.25,0.29464445479425194,0.3062490088727543,0.3508781883865595,0.75,0.75,0.7
438.8,438.95,438.85,0.3027701787650585,0.304118680767715,0.3065783157944679,0.7,0.7,0.7
438.9,438.85,383.95,0.429257316282019,0.4566854655276984,0.47489039646461606,0.7,0.65,0.65
521.2,521.25,548.45,0.48175798915326595,0.4972274051979184,0.3796582082286477,0.55,0.55,0.6
576.05,521.2,521.05,0.39760041795670986,0.4323734827339649,0.39354738127440214,0.55,0.5,0.5
438.8,411.4,521.2,0.3522218372672796,0.3750832248479128,0.3080593356862664,0.7,0.7,0.7
603.45,521.05,548.65,0.3713218942284584,0.4076558221131563,0.3362673894444015,0.65,0.65,0.65
548.6,548.65,548.6,0.36615975853055716,0.37278157472610474,0.3478873912245035,0.8,0.8,0.8
411.45,466.5,521.0,0.3436274796258658,0.3512628914322704,0.2754618669860065,0.7,0.7,0.75
630.85,603.5,493.7,0.3886506026610732,0.4125731885433197,0.4020477244630456,0.65,0.6,0.65
493.8,521.2,493.55,0.32950850389897823,0.35042096488177776,0.2829993758350611,0.7,0.7,0.7
521.1,438.75,466.3,0.31878198869526386,0.34134827367961407,0.3122546784579754,0.75,0.7,0.7
521.25,548.5,466.25,0.2654928918927908,0.29287013970315456,0.25186816323548555,0.75,0.7,0.7
466.3,411.35,384.1,0.27194971963763237,0.30933005921542645,0.24850910436362028,0.75,0.7,0.75
493.7,493.9,521.05,0.3220796922196314,0.34027815868188327,0.25496398576069623,0.75,0.7,0.85
493.7,493.7,384.05,0.3851900504723744,0.43971658383537715,0.36843834549654275,0.65,0.55,0.6
493.75,466.35,466.2,0.40701930969953537,0.42168627958744764,0.3975690184161067,0.6,0.6,0.7
2934.8,2331.3,2249.25,0.32368215907808917,0.32158133795971366,0.3681230777874589,0.7,0.7,0.8
548.65,521.0,548.55,0.31873618903591705,0.351682114773638,0.2676518342050258,0.75,0.65,0.7
384.1,301.7,356.5,0.30611524544656277,0.310350202023983,0.231547424569726,0.85,0.85,0.95
356.55,356.45,384.0,0.2916650241240859,0.29652334190905094,0.28383418172597885,0.85,0.85,0.9
521.25,493.65,493.65,0.5067067148311253,0.514474359699733,0.5207078890525736,0.65,0.65,0.65
521.1,438.6,521.25,0.43296718690544367,0.4360893815755844,0.43958438746631145,0.7,0.7,0.7
548.5,548.6,548.6,0.4370891014114022,0.4568978101015091,0.42676406167447567,0.6,0.6,0.55
2331.45,493.65,548.45,0.2627579104155302,0.2863927660509944,0.2372460886836052,0.8,0.8,0.8
493.7,493.65,438.85,0.29264431446790695,0.31778305768966675,0.25027517322450876,0.8,0.75,0.75
466.2,438.9,466.3,0.33844580966979265,0.41460985131561756,0.40620211232453585,0.75,0.55,0.5
466.25,466.4,438.9,0.27695062129350845,0.2797304532068665,0.22585391864413396,0.85,0.85,0.85
466.3,438.85,384.0,0.24068518914282322,0.25432875007390976,0.2608692944049835,0.9,0.9,0.85
521.2,548.45,466.35,0.43756350316107273,0.4595809858292341,0.4067914504557848,0.7,0.65,0.6
438.85,466.3,438.75,0.2262659864500165,0.22231307160109282,0.1914291763678193,0.85,0.85,0.9
548.45,493.65,548.65,0.3174828788414743,0.35143266131211703,0.360203881340567,0.75,0.65,0.7
521.3,521.25,548.4,0.35964089597200655,0.3709091082077691,0.30329817306483164,0.65,0.65,0.75
439.0,356.4,411.45,0.17801064625382423,0.18796404264867306,0.18329889234155416,0.9,0.9,0.85
520.9,493.85,521.2,0.26542082242667675,0.2818614663556218,0.2308622749405913,0.75,0.75,0.75
439.0,383.8,411.45,0.45572678185999393,0.49066334031522274,0.409306556917727,0.55,0.55,0.55
411.45,438.9,466.3,0.16533274203538895,0.17998728156089783,0.17684366460889578,0.9,0.85,0.9
631.0,548.7,548.2,0.37585296016186476,0.4128898177295923,0.3621669067069888,0.65,0.6,0.6
521.3,466.2,466.2,0.2549024363979697,0.2553802356123924,0.21590347029268742,0.75,0.75,0.8
493.75,466.3,411.35,0.1898588091135025,0.21131299808621407,0.20234256610274315,0.9,0.85,0.9
493.85,438.75,411.45,0.1868866980985331,0.18970527944196647,0.1952132909791544,0.8,0.8,0.8
438.9,438.75,521.2,0.1581601300276816,0.15833047963678837,0.16268469858914614,0.85,0.85,0.85
548.35,466.5,521.15,0.4291242230683565,0.4517866149544716,0.4998837076127529,0.6,0.5,0.5
548.6,493.85,438.75,0.33309514820575714,0.3850428629666567,0.3483323007822037,0.75,0.65,0.55
548.55,466.3,466.25,0.3740096625406295,0.38429425982758403,0.3286757655441761,0.7,0.7,0.7
576.15,438.85,466.15,0.37119440641254187,0.3828901629894972,0.3289058282971382,0.65,0.6,0.75
438.85,466.2,466.15,0.4537902033280261,0.4792477110263178,0.4015948498272337,0.5,0.5,0.55
603.55,438.85,438.75,0.4727163929492235,0.5341049581766129,0.5261022467166185,0.5,0.4,0.4
383.95,438.95,493.7,0.22732191905379295,0.263662070967257,0.2041135486215353,0.85,0.85,0.85
329.2,356.45,356.5,0.22764103394001722,0.23045147955417633,0.24552396778017282,0.8,0.8,0.8
439.05,548.55,466.15,0.342114104502798,0.360569957071192,0.34842126216972247,0.75,0.7,0.75
1453.7,384.1,1042.25,0.3498912459162966,0.37152790629346555,0.28409645159263164,0.85,0.85,0.85
521.2,521.3,493.55,0.24568463675677776,0.24233050271868706,0.2191949738189578,0.75,0.75,0.85
411.4,411.5,411.45,0.1113863606005907,0.11304974369704723,0.11821596510708332,1.0,1.0,1.0
493.85,493.7,493.65,0.4003492953552268,0.4247946100171873,0.32654490746790543,0.6,0.6,0.7
548.6,521.05,438.85,0.35887584555894136,0.4047758914530277,0.3722491739317775,0.65,0.6,0.6
411.4,438.95,548.4,0.46004192648251774,0.46445176134372446,0.40224091210984625,0.6,0.6,0.65
521.05,466.15,439.0,0.3536016494035721,0.3966937977820635,0.3953940588980913,0.75,0.7,0.65
548.55,521.1,521.15,0.40522210393100977,0.4568322701379657,0.33279234915971756,0.65,0.65,0.65
576.05,521.15,2386.25,0.32647193783577677,0.3480386979740331,0.271175462345127,0.75,0.7,0.8
493.65,411.3,466.3,0.2862842958420515,0.3186108563095331,0.26813581958413124,0.75,0.75,0.7
521.05,411.45,384.0,0.34095354564487934,0.3613485973328352,0.2972878869622946,0.7,0.7,0.8
466.35,466.45,466.15,0.2880645012483001,0.29562625754624605,0.25636240001767874,0.8,0.8,0.8
493.65,246.8,329.2,0.23546897759661078,0.25652631651610136,0.23528834152966738,0.8,0.8,0.8
493.8,356.55,329.05,0.3369898507371545,0.3681404013186693,0.3250367473810911,0.7,0.7,0.7
548.6,493.6,466.35,0.5252602845193906,0.5569282702826399,0.6002523592906073,0.55,0.55,0.44999999999999996
548.55,493.65,438.8,0.3528926530852914,0.3762180348858237,0.36440911516547203,0.7,0.7,0.65
658.2,548.5,2139.55,0.3285081065259874,0.36088401917368174,0.3482234440743923,0.75,0.75,0.7
521.4,521.15,521.05,0.2847887796815485,0.2670642489101738,0.3512260518036783,0.85,0.85,0.8
576.15,493.75,383.95,0.4427067404612899,0.46714494936168194,0.4292780961841345,0.6,0.6,0.55
466.35,548.6,438.85,0.2985777362482622,0.303940706672563,0.2442453756229952,0.65,0.65,0.65
493.75,356.35,438.95,0.24955949373543262,0.2534311059862375,0.2781779561191797,0.8,0.8,0.8
521.15,521.1,548.7,0.29287508595734835,0.3067869748920202,0.32129456009715796,0.75,0.7,0.75
548.6,411.35,466.4,0.34129425324499607,0.37792940624058247,0.3102285619825125,0.7,0.65,0.65
630.95,493.8,493.6,0.23501324281096458,0.24851130694150925,0.2056838758289814,0.7,0.7,0.7
329.1,301.65,383.9,0.3393251085653901,0.3487073602154851,0.33600165136158466,0.8,0.8,0.8
493.85,466.3,466.15,0.25309483148157597,0.28950759395956993,0.30197212286293507,0.95,0.85,0.8
466.45,520.9,411.45,0.45890581607818604,0.4793341364711523,0.4734706962481141,0.6,0.6,0.6
466.2,438.95,493.75,0.3645584490150213,0.3740469701588154,0.3585034552961588,0.6,0.6,0.55
466.35,356.6,301.55,0.3084438946098089,0.30953982658684254,0.29578243382275105,0.75,0.75,0.75
356.55,329.15,274.3,0.21128910221159458,0.21066805720329285,0.20907712168991566,0.85,0.85,0.85
493.85,411.35,438.85,0.3614270528778434,0.3841017298400402,0.3625769829377532,0.55,0.55,0.5
411.45,438.9,411.45,0.15648029511794448,0.1551765443291515,0.17860359558835626,0.9,0.9,0.85
521.25,466.15,576.0,0.40873399656265974,0.4081121291965246,0.39747399277985096,0.65,0.65,0.65
466.25,438.9,466.35,0.17933535762131214,0.18211332522332668,0.174713384360075,0.85,0.85,0.85
630.75,603.45,658.35,0.2692121458867405,0.2635049721088478,0.3250785917043686,0.75,0.75,0.7
466.15,466.4,548.55,0.4053897772955679,0.39340246970320436,0.4029651755117811,0.65,0.65,0.7
548.55,576.0,575.95,0.1894104708917439,0.19504463393241167,0.19973881170153618,0.85,0.85,0.85
521.0,493.75,576.0,0.45911057973899005,0.45966670139247867,0.40601776135736145,0.75,0.8,0.7
548.55,466.3,493.65,0.2862095069140196,0.28384398482739925,0.2504192106425762,0.7,0.7,0.75
