timeAdapting,timeNonAdapting,timeOffline,quadraticAdapting,quadraticNonAdapting,quadraticOffline,correctAdapting,correctNonAdapting,correctOffline
1426.4,1069.65,1179.45,0.22698703610149096,0.26743475813418627,0.23344659246504307,0.8,0.75,0.85
1481.1,1398.9,1234.25,0.28674043499995605,0.37171691027469933,0.3329423265531659,0.75,0.65,0.75
1727.95,1618.45,1261.7,0.19938312944941572,0.3515762332826853,0.37715580873191357,0.8,0.75,0.75
1289.15,1097.1,1152.1,0.18238595277580316,0.2911934666335583,0.25813414711956284,0.9,0.85,0.85
1810.15,1481.3,1810.3,0.33737085247412324,0.47520201187580824,0.40466300770640373,0.7,0.55,0.55
1563.4,4498.35,1508.5,0.23399909434374422,0.36869274266064167,0.3232787810266018,0.85,0.75,0.75
1508.5,1289.15,1398.75,0.3723424496129155,0.4302095612511039,0.4349363436922431,0.7,0.7,0.6
1728.0,1398.85,1344.0,0.21074480098468484,0.2809125236235559,0.2531759652774781,0.8,0.75,0.85
1782.75,1590.8,1536.1,0.18009409193473402,0.2148755332455039,0.2170378710143268,0.85,0.9,0.9
822.85,713.15,822.85,0.14170584099338157,0.41413241997361183,0.3492019036784768,1.0,0.8,0.85
767.9,740.55,713.2,0.16913531120371772,0.33614690881222486,0.2745937267318368,0.95,0.9,0.9
1015.0,904.95,932.5,0.34507684307027375,0.5000483188778162,0.4183217054232955,0.8,0.75,0.75
877.6,822.95,960.0,0.32686098106205463,0.4374393057078123,0.41154707595705986,0.75,0.75,0.65
1590.85,1481.15,1426.15,0.16768780179700116,0.2754484210163355,0.19278382675838657,0.85,0.75,0.8
1618.15,1481.15,1508.55,0.2279829338658601,0.32325374870561063,0.30157703976146877,0.9,0.8,0.8
1618.25,1426.3,1398.75,0.23874594585504383,0.4106896270532161,0.3695601469371468,0.9,0.7,0.65
1234.2,1069.7,932.55,0.33830492587730987,0.39114381605759263,0.38541394914500415,0.65,0.65,0.6
1782.9,1508.6,1481.05,0.18627549759548856,0.34207619656808674,0.33115371759049594,0.95,0.75,0.75
1755.55,1481.0,1399.05,0.1389508951069729,0.4417081829160452,0.37358920741826296,1.0,0.7,0.8
1700.65,1480.95,1892.7,0.2825093176215887,0.5025864373892546,0.4594988515600562,0.85,0.65,0.6
3702.6,1536.1,1234.35,0.11773603894835105,0.20638767443597317,0.18642950290814042,0.9,0.9,0.9
1810.1,1508.45,1371.6,0.18511924336780794,0.29702883772552013,0.27861406197189353,0.95,0.85,0.85
1700.5,1481.1,1563.55,0.18816922947007697,0.3358902973122895,0.2756521364208311,0.9,0.75,0.8
1289.2,1042.4,1097.15,0.15221917117014527,0.23794110212475061,0.21247251704335213,0.95,0.9,0.9
1837.7,1535.95,1371.3,0.17010133189614862,0.2972108772955835,0.2528709738980979,0.9,0.85,0.85
1371.5,1234.35,1371.3,0.2101359924999997,0.3234141878783703,0.3188299285247922,0.9,0.8,0.8
1316.65,1234.15,1124.65,0.20297238691637176,0.3034172486513853,0.23307797336019576,0.9,0.8,0.85
2276.45,2029.65,2331.5,0.27680177496222313,0.43155687884427607,0.4082443022634834,0.85,0.7,0.7
1947.4,1645.85,1728.0,0.21576758407172747,0.3248794034589082,0.29063494852744043,0.85,0.7,0.7
1508.5,1261.7,1289.25,0.3159602398882271,0.42027262574993074,0.3498592819960322,0.7,0.7,0.7
1508.55,1453.7,1316.6,0.2511900419522135,0.3352668690495193,0.29279683413915336,0.8,0.75,0.75
4498.2,1728.05,1481.15,0.2991894705337472,0.3822797816246748,0.3608095571398735,0.75,0.7,0.7
2057.2,1782.95,1590.85,0.20711088550524437,0.4572991549503058,0.3506090650334954,0.9,0.65,0.7
1865.15,1536.05,2002.15,0.26790071272989735,0.4453905154950917,0.3855743312742561,0.8,0.55,0.6
6061.75,1727.95,1673.05,0.24880066723244454,0.4155861372128129,0.3795123863637855,0.85,0.65,0.65
1755.35,1535.85,1563.4,0.22498436468595173,0.614860522095114,0.5165990970563143,0.9,0.6,0.6
1728.05,1673.2,1810.15,0.17651815593853826,0.41182606969960034,0.32273534475825727,0.95,0.7,0.75
2057.2,4553.05,1837.65,0.25029223755700514,0.5674774423241615,0.49975334107875824,0.75,0.44999999999999996,0.5
1398.85,1398.75,1316.6,0.2964772249943053,0.3307501417584717,0.32439011498354375,0.75,0.8,0.75
2084.55,1590.9,1755.6,0.30264910847108695,0.5555306619498879,0.4536832212470472,0.75,0.6,0.6
1727.9,1508.6,1645.65,0.4007797835188285,0.3707764260470867,0.369887941484194,0.6,0.6,0.65
1426.3,1371.55,1261.7,0.1729179148496769,0.24096790282055736,0.19330534827895463,0.95,0.9,0.95
1234.25,1042.3,1453.6,0.16266452940180898,0.296153562143445,0.25839798245579004,0.85,0.75,0.75
1481.05,1453.7,11958.65,0.17917448455409613,0.19429626874625683,0.21487307827919722,0.9,0.85,0.85
2084.55,1618.25,1700.55,0.1477317745302571,0.4076529876329005,0.3345967414788902,0.9,0.65,0.65
1782.8,1535.9,1536.15,0.12909191725339042,0.32895704871043563,0.31925213686190546,1.0,0.8,0.8
1727.8,1535.85,1508.65,0.19219665266064112,0.26830084482207894,0.2755582507234067,0.9,0.8,0.85
1700.7,1371.4,1700.55,0.38579644402489066,0.44635287299752235,0.439203018322587,0.55,0.55,0.5
1645.8,1508.5,1398.8,0.16954694886226207,0.2630018051713705,0.2274972517043352,0.85,0.8,0.8
2057.0,1783.05,1892.55,0.23226873949170113,0.3920926246792078,0.3598789779935032,0.85,0.75,0.75
1535.9,1453.8,1782.75,0.2995056294785172,0.46511365030892193,0.37502663568011485,0.8,0.65,0.7
1398.75,1179.35,1399.0,0.2506554069077538,0.3881811611354351,0.38830914348363876,0.8,0.7,0.75
1536.05,1398.8,1508.6,0.2616255456014187,0.43786336155608296,0.33136936253868043,0.8,0.6,0.7
1865.0,1481.15,1289.2,0.2285132736506057,0.31438787980005145,0.27661560964770615,0.8,0.75,0.75
1892.4,1481.2,1645.7,0.2795220453554066,0.39804760133847594,0.3172525286208838,0.8,0.65,0.75
1508.55,1343.85,1261.75,0.10420027842337731,0.16979497764259577,0.17458694567903876,1.0,1.0,1.0
2276.65,1782.8,1755.55,0.2253978503322287,0.2702984695788473,0.25319204409606755,0.85,0.8,0.8
1316.7,1289.1,1371.45,0.3544896806124598,0.3489793837070465,0.2912718476727605,0.75,0.8,0.8
2002.25,5458.25,1673.05,0.22047805390320718,0.45009940420277417,0.3508883665781468,0.85,0.55,0.6
2084.5,1727.9,1645.7,0.24715536684379913,0.49151827208697796,0.35609236764139496,0.75,0.55,0.55
1536.0,1398.75,1426.25,0.17994654260837706,0.3504060269333422,0.3179295544978231,0.9,0.8,0.75
1508.55,4333.6,1371.4,0.1705413235576998,0.2962614060379565,0.20654744733474217,0.85,0.75,0.9
1837.7,1673.2,1782.85,0.16946699476102367,0.4695116854272783,0.34453931194730103,0.9,0.55,0.7
1755.35,1343.95,6774.75,0.19564196682404145,0.3489847299642861,0.3347596989478916,0.85,0.7,0.75
1371.3,1234.3,1316.35,0.30367983400356025,0.39363109739497304,0.31209029140882194,0.8,0.7,0.7
1399.0,1289.1,1234.3,0.2750173175300006,0.3137218952178955,0.3129331488162279,0.75,0.75,0.8
1782.9,1590.75,1453.8,0.18925898544694064,0.44907630886882544,0.442832067143172,0.9,0.8,0.75
2166.8,1782.9,1645.75,0.1771743801473349,0.471312521956861,0.39282131334766746,0.9,0.55,0.6
1563.35,1261.75,1700.5,0.19354125880636275,0.3429125249385834,0.35142275504767895,0.9,0.75,0.7
6664.95,1673.15,1810.3,0.40775126175867626,0.5298841246403754,0.5265842925291508,0.55,0.6,0.5
1152.0,959.9,1042.2,0.10003436958504608,0.20612282119691372,0.20537986233830452,0.95,0.85,0.9
1590.8,1399.0,1536.05,0.2649997940970934,0.4008962088264525,0.374854359542951,0.8,0.6,0.7
1728.1,5540.65,1645.7,0.16859330753095492,0.43162316642701626,0.38302871441919706,0.9,0.6,0.65
1234.3,1206.8,1206.7,0.16703509710350772,0.29264205880463123,0.3136151065118611,0.85,0.75,0.7
1371.35,1261.65,1344.0,0.3454414578300202,0.4907165076583624,0.4910382144153118,0.65,0.55,0.44999999999999996
2057.25,1618.3,1590.85,0.18492876880554832,0.30538426293060184,0.3083967862185091,0.8,0.75,0.75
1727.9,1481.1,1481.2,0.15626081671143766,0.32701196474954486,0.26303003006614745,0.95,0.75,0.8
1974.95,1645.8,1920.0,0.1522534846299095,0.3734267856925726,0.3900188896805048,0.9,0.8,0.75
1700.4,1563.35,1645.85,0.1568242850844399,0.3285840454045683,0.2791486962232739,0.9,0.75,0.75
1316.65,1014.85,1042.25,0.11496773186081555,0.22183149494230747,0.21472064405679703,0.95,0.85,0.85
2276.65,1837.75,2029.55,0.18240463777328841,0.4366848096251488,0.39932076446712017,0.9,0.65,0.65
2056.95,1673.3,1673.15,0.27270260859222617,0.4076801766641438,0.3902306833770126,0.85,0.75,0.75
1810.2,1508.5,1782.7,0.2869065795093775,0.4188369691837579,0.3650503533426672,0.75,0.65,0.65
1481.1,1261.8,1344.0,0.19391958632331807,0.23133255285210907,0.22256869752891362,0.9,0.9,0.85
2002.3,1755.15,1563.6,0.11403529202652862,0.24586916877888143,0.28548127599060535,0.95,0.85,0.8
1563.25,1316.55,1152.05,0.13419525024437462,0.260952573036775,0.18970538536086679,0.95,0.8,0.85
1481.15,1097.1,1261.65,0.20981412929540966,0.2696073381230235,0.2554972665384412,0.8,0.85,0.85
1481.2,1206.9,4004.6,0.19583279688231414,0.29323099204339087,0.2530391893815249,0.85,0.8,0.8
1865.0,1618.35,1782.85,0.23430731403641403,0.44802755350247025,0.38533351477235556,0.9,0.7,0.7
1481.15,1206.6,1179.3,0.21639649802818894,0.32184421503916383,0.2971169676166028,0.8,0.7,0.7
3702.7,1563.2,1289.15,0.21073923172662035,0.3126029116101563,0.27728425641544163,0.85,0.8,0.85
1563.3,1234.25,1179.55,0.16205477700350457,0.278959205141291,0.2674149381928146,0.85,0.8,0.8
1837.7,1508.65,1563.4,0.23018980983033543,0.3437420262489468,0.25214947559288703,0.75,0.7,0.75
1892.65,1700.45,1700.6,0.24423049064353108,0.41695094481110573,0.3831109395250678,0.85,0.75,0.7
1426.25,1426.25,1481.1,0.27346617658622563,0.39465356990695,0.36639344692230225,0.75,0.6,0.65
1371.25,1234.4,1289.1,0.26392776049033273,0.36883285269141197,0.40734887309372425,0.7,0.65,0.6
3126.6,1206.95,1152.1,0.17309769862913527,0.17700962256640196,0.17844768334180117,0.85,0.85,0.9
1508.65,1151.9,1563.3,0.1707959652558202,0.3036437542177737,0.2898919840808958,0.9,0.8,0.75
2029.6,1810.3,1755.4,0.2813970371353207,0.2868735734373331,0.2446845716331154,0.75,0.8,0.85
1344.0,1152.0,1261.75,0.19676414367859252,0.3185789529234171,0.27017505196272396,0.8,0.85,0.8
1782.85,1426.4,1426.25,0.39372865837140125,0.4079554742202163,0.3316821022890508,0.7,0.65,0.65
1563.4,1371.55,1371.45,0.34872470417030854,0.32487274892628193,0.3124176114797592,0.65,0.65,0.7
2112.05,4114.35,2770.35,0.20929608956794254,0.40766364336013794,0.38062567077577114,0.9,0.7,0.75
1782.95,1618.25,1590.85,0.17966699693351984,0.38775975117459893,0.30903573613613844,0.9,0.7,0.7
1536.15,1398.85,1426.45,0.23305690963752568,0.345135947689414,0.3219009405001998,0.85,0.75,0.75
2468.5,2249.1,2084.7,0.14841029766830616,0.31004908168688416,0.3021578094922006,0.85,0.85,0.8
1426.15,1234.25,1398.9,0.1714300204621395,0.42752575874328613,0.3462692154571414,0.95,0.65,0.75
630.95,658.25,576.0,0.1427616799774114,0.27312598191201687,0.24273841464309953,0.95,0.9,0.9
1124.55,960.05,959.85,0.35290046827867627,0.49339153431355953,0.4421291071921587,0.75,0.65,0.6
1453.7,1234.15,1261.85,0.35333832428295864,0.42991966055706143,0.43602587655186653,0.7,0.7,0.6
1481.0,1344.05,1151.9,0.14946130701355287,0.2561366665177047,0.25595359480939806,0.9,0.85,0.8
1700.5,1426.3,1371.45,0.2910657962602272,0.34964309446513653,0.29265836463309824,0.8,0.75,0.8
1645.7,1316.65,1563.5,0.2989206702914089,0.5376256518065929,0.4205989670008421,0.75,0.6,0.6
2139.5,1782.7,1673.25,0.17888984089222504,0.44056118302978575,0.3165869133954402,0.85,0.65,0.7
4059.4,1837.8,1947.35,0.21886342379730195,0.4160102969035506,0.3758175545372069,0.85,0.65,0.65
1837.8,1508.65,1536.0,0.16907069977241918,0.38505417574197054,0.3164121122099459,0.95,0.8,0.85
2029.7,1782.85,1645.7,0.21130765271664131,0.3699935213662684,0.29389294423162937,0.9,0.75,0.8
4937.05,1810.45,1426.35,0.1339018733779085,0.2222486997488886,0.1928492363076657,0.9,0.85,0.85
1947.45,1536.05,1563.3,0.14831069393403595,0.33809728594496846,0.27100943750701845,0.9,0.7,0.75
2358.8,2112.15,1837.75,0.08611895061039831,0.2628106880001724,0.24181105149909854,1.0,0.85,0.9
1481.2,1234.25,1481.1,0.22549664304824546,0.4304048274643719,0.3260110334958881,0.85,0.5,0.7
2002.4,1645.7,1810.15,0.23498134385226876,0.5413021554704756,0.4295248785056174,0.8,0.55,0.55
1398.85,1206.95,1453.75,0.22283452900592238,0.39246448827907443,0.33825124124996364,0.85,0.7,0.7
1453.9,1097.1,1069.75,0.2270392833306687,0.36127942660823464,0.3004630065988749,0.85,0.75,0.75
1590.95,1343.9,1371.55,0.14537226283573546,0.24716429272666574,0.2500416690891143,0.95,0.85,0.85
2166.9,6912.1,1727.9,0.13562865779385902,0.32793613290414214,0.280693770153448,0.9,0.8,0.8
1919.95,1590.75,3483.4,0.2600289500551298,0.41058268141932786,0.38155373628251255,0.75,0.7,0.65
1727.95,1508.55,1535.75,0.2811699810549726,0.3744386632461101,0.3372925591793319,0.7,0.65,0.65
1947.35,1837.6,1782.85,0.27136254982542596,0.4679848160594702,0.41407145955599844,0.85,0.6,0.65
1755.2,1563.4,1453.85,0.15404611101257615,0.25036961771547794,0.2003539006691426,0.9,0.85,0.85
1398.85,1206.85,1261.7,0.2015109360218048,0.25767453387379646,0.26554765179753304,0.8,0.9,0.75
1947.35,1618.2,1974.75,0.26705977129313396,0.5528051725123078,0.46873650545603596,0.8,0.5,0.5
2029.55,1810.4,1700.45,0.12960920560726663,0.35478124069049954,0.2858053408563137,0.95,0.75,0.75
1152.15,1206.75,1206.85,0.28165011118835537,0.37681454652920365,0.35997101315297186,0.65,0.6,0.6
1563.5,1344.05,1289.1,0.255119540495798,0.46431763656437397,0.3739115491043776,0.85,0.6,0.65
1618.3,1481.1,1343.95,0.19258094710676232,0.33469064137898386,0.24776564780040644,0.85,0.8,0.8
1124.55,1151.95,1097.25,0.18015534081496298,0.2515746746212244,0.2341836541891098,0.8,0.8,0.75
1591.0,1316.4,1618.45,0.14877415277442196,0.2669557319022715,0.2699460980948061,0.95,0.85,0.85
1974.9,1673.15,1700.55,0.12053739117982332,0.22823225357569754,0.25771964038722217,0.9,0.85,0.85
1673.1,1344.1,1618.15,0.2490203429479152,0.3437121529132128,0.3452244861982763,0.8,0.7,0.7
1810.3,1618.25,1343.85,0.17305584110727068,0.2194134211167693,0.23363269306719303,0.9,1.0,0.95
1947.45,3647.95,1563.45,0.20350691584462766,0.30005686543881893,0.24438616842962801,0.85,0.8,0.8
1563.4,1344.05,1289.0,0.24490487028378993,0.2753391205333173,0.37301110406406224,0.75,0.75,0.7
1810.1,1700.7,1508.55,0.23648789765138645,0.292588381562382,0.2792616442311555,0.8,0.75,0.8
3620.5,1288.9,1206.95,0.18104158293135697,0.302914887201041,0.25899430247955024,0.9,0.85,0.85
1206.75,1152.0,1097.1,0.15699618270082283,0.26764832460321486,0.22083911090157926,1.0,0.85,0.9
1673.1,1481.1,1727.95,0.15278073673835024,0.5042646408546716,0.46968393377028406,0.9,0.55,0.55
1371.35,1179.55,1014.9,0.21951212814747123,0.2399677955545485,0.24583409330807626,0.8,0.75,0.75
1673.05,1426.25,1508.5,0.17747016942303162,0.32277670060284436,0.2869743655901402,0.85,0.7,0.7
1535.9,1426.3,1426.3,0.2573544707338442,0.3716504415497184,0.31547553930431604,0.85,0.7,0.75
14783.85,2084.6,2029.75,0.26912423234898597,0.42009316361509264,0.3800476596225053,0.75,0.7,0.65
1261.8,1097.15,1316.55,0.2542431973852217,0.33256855234503746,0.28638095688074827,0.8,0.8,0.8
1289.3,960.0,1234.25,0.22922151905368082,0.2827269248664379,0.30812968872487545,0.75,0.7,0.75
2057.15,1673.1,1590.75,0.2293598848154943,0.37765901908278465,0.35057971999049187,0.8,0.7,0.75
1755.35,1590.8,1371.4,0.18479332727292785,0.2475495827384293,0.22804815438576043,0.85,0.85,0.85
1536.05,1179.45,1398.8,0.30289316101698205,0.4167968425899744,0.37106511066667736,0.7,0.65,0.7
1536.0,1288.9,1042.3,0.18304856668692082,0.3124708686955273,0.31691734096966684,0.9,0.75,0.75
1618.35,1426.2,1261.65,0.2019091526599368,0.25211952440440655,0.24369202414527535,0.8,0.8,0.8
1919.95,1645.75,1618.5,0.17870812880573794,0.438764326274395,0.39737760089337826,0.9,0.75,0.75
1481.2,1289.25,1371.35,0.39945083670318127,0.3343361367005855,0.36233327561058104,0.75,0.85,0.75
2057.05,1673.1,1865.15,0.23104747556499206,0.373540774686262,0.3251241809630301,0.8,0.75,0.75
1673.15,1343.85,1700.55,0.23269111515401164,0.550119424238801,0.4082810552790761,0.8,0.55,0.65
4279.05,1508.45,1398.65,0.2579116969136521,0.42267007753252983,0.396792090497911,0.75,0.65,0.6
1481.25,1371.35,1289.25,0.17026249505579472,0.23398372996598482,0.20938339363783598,0.85,0.8,0.8
1316.5,1151.9,1152.05,0.18683685002906714,0.34336684830486774,0.2649507811293006,0.9,0.7,0.85
1947.3,1645.7,1673.05,0.2710933104681317,0.3493521292693913,0.3544940163847059,0.75,0.65,0.65
2221.8,1947.4,1782.75,0.09074879121180857,0.23325655655935407,0.1788742640055716,1.0,0.9,0.95
1700.45,1481.1,1618.1,0.2226191316076438,0.4754190593957901,0.4696952300146222,0.85,0.55,0.55
2057.1,1892.65,1892.5,0.14684838296307134,0.390816948376596,0.28646303396089934,0.9,0.75,0.75
1700.55,1371.45,1481.15,0.20287084393203259,0.3716643815860152,0.2963516607414931,0.85,0.7,0.7
1782.8,1645.7,1618.4,0.298186361676926,0.4676402695477009,0.42563444282859564,0.75,0.6,0.65
2084.5,1700.45,1700.55,0.28065681249063346,0.4722889007534832,0.4533925042487681,0.85,0.7,0.65
1508.6,1316.6,1453.6,0.4438698762387503,0.4013911676593125,0.4130782652646303,0.55,0.55,0.55
1535.9,1316.45,1316.5,0.26944755716249347,0.3421451519243419,0.4019094647374004,0.75,0.7,0.6
1536.0,1261.55,1563.45,0.363998033804819,0.45471146795898676,0.45195781346410513,0.7,0.65,0.6
1399.0,1289.0,1398.75,0.399200341431424,0.5415504984557629,0.48000246100127697,0.65,0.44999999999999996,0.6
2002.25,1591.0,1453.6,0.17207624434377067,0.35015936684794724,0.3190158193465322,0.9,0.8,0.8
1480.95,1398.95,1289.05,0.2606661212084873,0.3672648398205638,0.3277260842733085,0.7,0.65,0.65
1865.25,1426.15,1453.7,0.1868028488534037,0.28876669332385063,0.29592805355787277,0.85,0.8,0.8
1508.45,1316.65,1481.15,0.15619947709637927,0.40416298992931843,0.3671713024377823,0.95,0.7,0.7
1426.3,1398.75,1316.5,0.13507390971062705,0.20952665572986007,0.1811054248828441,0.9,0.85,0.85
2139.3,1810.25,1673.05,0.10449071936454857,0.35415381845086813,0.2868025496136397,1.0,0.85,0.85
2221.75,1865.1,1837.75,0.30990283022401854,0.3768493696115911,0.374502103542909,0.8,0.8,0.85
1892.55,1673.25,1645.65,0.19527473946800455,0.3844529774505645,0.2863056206551846,0.9,0.8,0.8
1974.8,1618.3,1398.85,0.18670657454640605,0.3694249875843525,0.323349772952497,0.85,0.7,0.7
1837.75,1563.35,1316.5,0.11907333441195078,0.23098596651107073,0.22426166897639632,0.95,0.95,0.95
2084.6,1892.4,1920.1,0.26880614326364594,0.46112282178364694,0.4295068965293467,0.75,0.65,0.65
1316.6,1179.25,1316.7,0.2620448060333729,0.3131973687559366,0.3033351395279169,0.8,0.75,0.75
1344.1,1124.45,1069.7,0.25635063274239656,0.3505283407866955,0.30995154939591885,0.8,0.7,0.7
1453.8,1289.3,1398.75,0.2623967616818845,0.3191533125936985,0.30834049358963966,0.8,0.8,0.8
1426.35,4717.8,1673.0,0.32892343894491205,0.5338014904409647,0.4025233304128051,0.7,0.55,0.7
1673.15,1645.7,1398.75,0.21917228160600644,0.3767825714312494,0.315862514777109,0.85,0.75,0.75
1453.6,1316.65,1124.6,0.1403859604615718,0.2479365784674883,0.22363558737561107,0.95,0.9,0.85
1618.35,1398.85,1316.75,0.1094980459602084,0.2932388633489609,0.2928158277645707,0.95,0.85,0.8
1920.1,1673.25,1453.65,0.1922150277532637,0.3548106784000993,0.3287380342371762,0.9,0.65,0.65
1590.75,1344.0,1426.45,0.28198931392398663,0.3383846851065755,0.3032798795029521,0.8,0.85,0.85
1179.5,2687.8,1316.7,0.19646039535291493,0.30850793048739433,0.2687575276941061,0.9,0.9,0.9
2029.8,1727.9,1892.5,0.17292992047441658,0.34405779698863626,0.3223559611942619,0.9,0.75,0.85
1837.65,1563.3,1426.2,0.19864114857045934,0.2752419472672045,0.210672257700935,0.85,0.9,0.9
1700.55,1398.8,1316.6,0.1561266791759408,0.25150374695658684,0.23480613203719258,0.95,0.8,0.95
2331.45,1892.4,1865.05,0.12900654249824584,0.389715907163918,0.3254115520976484,0.95,0.65,0.8
1645.7,1344.05,1151.9,0.2288462387114123,0.3754221275448799,0.3156326459720731,0.85,0.65,0.75
1673.2,1316.65,5622.8,0.3680843109250418,0.541280628181994,0.5272178146988153,0.7,0.6,0.55
1344.05,1289.2,1097.05,0.2528703224961646,0.29197864700108767,0.23040124401450157,0.85,0.8,0.85
1673.2,1453.65,1453.65,0.40319922356138704,0.5128763993270695,0.44465500372461975,0.6,0.44999999999999996,0.55
1590.85,1316.55,1618.45,0.4261461400419648,0.640026691602543,0.6073956552427262,0.7,0.44999999999999996,0.44999999999999996
2002.3,1536.0,1618.25,0.20489978240220807,0.32889304775744677,0.33817710541188717,0.85,0.8,0.75
1673.15,1591.0,1426.2,0.3480932914535515,0.38870864850468934,0.30136682162992656,0.75,0.7,0.75
2002.2,1508.35,1563.35,0.3028444980736822,0.39418564713560045,0.3621943392790854,0.75,0.65,0.75
713.05,603.5,685.65,0.1586447635490913,0.36258791014552116,0.3175043147057295,0.9,0.8,0.8
658.3,576.05,603.3,0.13216171506792307,0.20489525608718395,0.17274717055261135,1.0,1.0,1.0
1371.5,1152.05,1343.9,0.26708297052027774,0.47872697678394616,0.3585430805978831,0.85,0.75,0.75
1289.1,1124.6,1371.45,0.15467628445185255,0.38553308555856347,0.38496985170058906,0.95,0.75,0.75
1426.3,1234.15,1426.35,0.2761693773791194,0.47655538097023964,0.34046820434741676,0.85,0.75,0.8
1508.6,1316.6,1344.1,0.23144027451053262,0.37774613802321255,0.278926450147992,0.85,0.75,0.8
1837.6,1536.05,3373.7,0.19969423487782478,0.36416071001440287,0.3402716754935682,0.8,0.6,0.6
1618.15,1535.9,1426.35,0.20260466122999787,0.2738448455929756,0.2692975625395775,0.85,0.75,0.8
1727.9,1508.6,1398.75,0.1357720531814266,0.32037709513679147,0.30068993917666376,0.9,0.8,0.8
1919.9,1371.4,3894.8,0.25700285771745257,0.4713564955163747,0.4301014773081988,0.8,0.6,0.6
2029.7,1837.9,1563.3,0.2050578907619638,0.3266918947920203,0.29437662241980433,0.9,0.8,0.8
1398.85,1124.5,1344.0,0.3159017162688542,0.4306294438429177,0.44537836662493646,0.75,0.55,0.6
324448.5,10779.25,7817.1,0.2387803508900106,0.4692023261450231,0.4137158982921392,0.8,0.6,0.6
1563.3,1508.45,1261.5,0.20989145804196596,0.2929931068792939,0.2582086785696447,0.8,0.8,0.8
1014.9,4306.1,1097.1,0.19549573911353946,0.2300043636932969,0.2622549245133996,0.9,0.85,0.85
1673.2,1508.45,1618.2,0.16701036406084313,0.22070339834317565,0.22946568089537323,0.9,0.9,0.9
1590.9,1481.05,1398.85,0.1451913335477002,0.2393443682231009,0.197818303713575,0.95,0.95,0.95
3839.9,1782.85,1727.9,0.3579989676363766,0.4582815822213888,0.4528458467684686,0.75,0.65,0.65
1563.3,1398.9,1234.1,0.1296926510076446,0.3012679060921073,0.2735767839476466,0.9,0.85,0.8
1179.45,1014.9,1097.15,0.2214144468998711,0.405386202968657,0.3852435490116477,0.8,0.6,0.65
1535.9,1316.7,1261.9,0.1648394841577101,0.29933175118640065,0.2435587679501623,0.8,0.75,0.75
1673.0,1426.35,1371.4,0.12635333563230233,0.24782595923170447,0.20047162263654172,0.95,0.85,0.9
1124.6,1042.25,1014.75,0.30421546287834644,0.26573207788169384,0.27707755751907825,0.75,0.75,0.75
1234.25,959.95,1151.95,0.27677576895439415,0.3005948271602392,0.31840820237994194,0.75,0.7,0.8
2331.4,1755.3,7268.65,0.28667377796955407,0.5039601037278771,0.48065405804663897,0.75,0.6,0.55
1782.8,1563.3,1508.65,0.2147177501610713,0.481745631666854,0.4089346581604332,0.8,0.55,0.6
2276.4,1892.55,1700.75,0.20362361540537677,0.3111811785493046,0.2624088767915964,0.9,0.8,0.8
1920.0,1700.55,4580.65,0.11663177767695743,0.19560914672911167,0.21386348688974977,0.95,0.9,0.9
2166.85,1536.25,1728.1,0.18288885944275535,0.36441301740705967,0.3145954171195626,0.8,0.7,0.75
1645.7,1289.05,1234.3,0.1688604427181417,0.21397855039685965,0.24949667137116194,0.9,0.9,0.85
2056.95,1782.85,1974.9,0.40057831921149045,0.5986567665822804,0.48073703749105334,0.65,0.4,0.55
1618.15,1508.5,1590.85,0.13213865086436272,0.2067731199786067,0.20836290763691068,0.85,0.8,0.8
1426.35,1152.1,1371.2,0.15769147826358676,0.2559292917139828,0.23782714898698032,0.95,0.85,0.85
1151.8,1124.45,1069.7,0.21674994373461232,0.30633795028552413,0.26254337732098065,0.85,0.8,0.8
1673.2,1234.25,1426.3,0.13186210281492095,0.3667468726634979,0.33444065414369106,0.9,0.75,0.75
1810.25,1590.65,1536.1,0.17639239660093153,0.3114150003530085,0.2914313985966146,0.85,0.85,0.75
1673.05,1481.25,1563.3,0.4012443622577848,0.48170928191393614,0.4521832289174199,0.75,0.65,0.7
2057.2,1700.4,1563.4,0.2549128235968965,0.29186015482991934,0.25981758814305067,0.8,0.85,0.95
1645.85,1398.9,1645.7,0.35932902887361706,0.5498998437542468,0.4478427607100457,0.8,0.55,0.65
7378.1,1700.5,3839.9,0.2161823685892159,0.256470971275121,0.22218040213920176,0.8,0.75,0.8
1508.6,1316.55,1316.6,0.24621114992623916,0.3976209070533514,0.3476510477194097,0.75,0.55,0.6
1673.0,1371.4,1453.75,0.2367450988967903,0.33115208242088556,0.3365479288622737,0.8,0.7,0.75
1289.2,1206.8,1179.5,0.24711295636370778,0.4335110727697611,0.3297067992389202,0.85,0.65,0.7
1563.55,1426.25,1316.6,0.16586802063284267,0.3591235037893057,0.29675624636001885,0.85,0.7,0.7
1782.95,1508.5,1618.25,0.22063542795513058,0.3355546183884144,0.3253356823697686,0.85,0.7,0.75
1398.75,1289.25,1673.35,0.22806815473632014,0.3934698961675167,0.3615802088752389,0.85,0.7,0.65
1892.55,1673.25,1508.35,0.1819186810953397,0.31701062293723226,0.2971842715051025,0.8,0.7,0.7
2166.85,5183.85,1947.35,0.23489082301966846,0.30923937214538455,0.2976942390669137,0.75,0.85,0.75
1810.25,1481.15,1316.4,0.1869512819339434,0.3236365537159145,0.2377230911515653,0.85,0.75,0.8
