timeAdapting,timeNonAdapting,timeOffline,timeAdaptingEmpty,quadraticAdapting,quadraticNonAdapting,quadraticOffline,quadraticAdaptingEmpty,correctAdapting,correctNonAdapting,correctOffline,correctAdaptingEmpty
12000.0,12000.0,11000.0,0.0,1.3163713216781616,1.3163713216781616,0.8989291191101074,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.5840743780136108,1.5840743780136108,1.3884422779083252,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.2598881721496582,1.2598881721496582,0.8897870779037476,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.4782769680023193,1.4782769680023193,1.4486624002456665,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.5935238599777222,1.5935238599777222,1.4056178331375122,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.02285461686551571,0.02285461686551571,1.675922334243296E-7,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.3848921060562134,1.3848921060562134,0.8716465830802917,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5868556499481201,1.5868556499481201,1.405319333076477,0.0,0.0,0.0,0.0,1.0
8000.0,7000.0,7000.0,0.0,1.3708384037017822,1.3708384037017822,0.8713091015815735,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5840743780136108,1.5840743780136108,1.3884422779083252,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.3102930784225464,1.3102930784225464,0.9242430925369263,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.6463918685913086,1.6463918685913086,1.3807852268218994,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.4119634628295898,1.4119634628295898,0.8857889771461487,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.177434042096138,0.177434042096138,0.26105567812919617,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.5873384475708008,1.5873384475708008,1.3937458992004395,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.16054324805736542,0.16054324805736542,0.2604273855686188,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.4070533514022827,1.4070533514022827,0.8816642761230469,0.0,0.0,0.0,0.0,1.0
8000.0,7000.0,7000.0,0.0,1.5854589939117432,1.5854589939117432,1.386610746383667,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.5443242788314819,0.5443242788314819,0.5373814105987549,0.0,1.0,1.0,1.0,1.0
9000.0,8000.0,8000.0,0.0,1.3836923837661743,1.3836923837661743,0.8580660223960876,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,261000.0,0.0,1.3163111209869385,1.3163713216781616,0.8989291191101074,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.409119725227356,1.4092251062393188,0.8830421566963196,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.6550827026367188,1.655103087425232,1.3876779079437256,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3429791927337646,1.3430228233337402,0.9343283772468567,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5935419797897339,1.5935661792755127,1.4091004133224487,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.3847695589065552,1.3848921060562134,0.8716465830802917,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.0034526819363236427,0.0034667786676436663,3.206092515029013E-6,0.0,1.0,1.0,1.0,1.0
9000.0,8000.0,8000.0,0.0,1.5822910070419312,1.5823222398757935,1.382355809211731,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.2916650772094727,1.2917072772979736,0.9260973334312439,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.476345419883728,1.4763339757919312,1.4208213090896606,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5920616388320923,1.592085599899292,1.4072816371917725,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.242946982383728,1.2429513931274414,1.2239843606948853,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.7504809498786926,0.7513142228126526,6.347789167193696E-5,0.0,0.0,0.0,1.0,1.0
8000.0,277000.0,9000.0,0.0,1.5934991836547852,1.5935238599777222,1.4056178331375122,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.3581068515777588,1.3581560850143433,0.9325852394104004,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.5920989513397217,1.5921260118484497,1.4010868072509766,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.3462837934494019,1.3464170694351196,0.8585804104804993,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.58543062210083,1.5854589939117432,1.386610746383667,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3399631977081299,1.3400975465774536,0.854144811630249,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.5755641460418701,1.5755912065505981,1.3755030632019043,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3162574768066406,1.3163713216781616,0.8989291191101074,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.587277889251709,1.587321162223816,1.4046332836151123,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3778635263442993,1.3781124353408813,0.8537926077842712,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5949143171310425,1.594963788986206,1.4074511528015137,0.0,0.0,0.0,0.0,1.0
8000.0,114000.0,8000.0,0.0,1.358054280281067,1.3581560850143433,0.9325852394104004,0.0,0.0,0.0,0.0,1.0
9000.0,85000.0,8000.0,0.0,1.587277889251709,1.587321162223816,1.4046332836151123,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.7146497964859009,0.714637041091919,0.7422693967819214,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,6.773988134227693E-4,6.765343132428825E-4,0.002516330685466528,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,0.20869854092597961,0.20869305729866028,0.262978196144104,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.5934759378433228,1.5935238599777222,1.4056178331375122,0.0,0.0,0.0,0.0,1.0
8000.0,7000.0,7000.0,0.0,1.409014344215393,1.4092251062393188,0.8830421566963196,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.587277889251709,1.587321162223816,1.4046332836151123,0.0,0.0,0.0,0.0,1.0
8000.0,7000.0,7000.0,0.0,1.34438157081604,1.3446404933929443,0.8579999208450317,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5854042768478394,1.5854589939117432,1.386610746383667,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,96000.0,0.0,1.2477667331695557,1.2478535175323486,0.9118096828460693,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.587277889251709,1.587321162223816,1.4046332836151123,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3821724653244019,1.3824161291122437,0.870191752910614,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.6550573110580444,1.655103087425232,1.3876779079437256,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.7857332229614258,1.7857002019882202,1.2634096145629883,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.358054280281067,1.3581560850143433,0.9325852394104004,0.0,0.0,0.0,0.0,1.0
9000.0,8000.0,8000.0,0.0,1.3161990642547607,1.3163713216781616,0.8989291191101074,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3537447452545166,1.3539206981658936,0.9153637290000916,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5920146703720093,1.592085599899292,1.4072816371917725,0.0,0.0,0.0,0.0,1.0
8000.0,7000.0,7000.0,0.0,1.2635542154312134,1.263694405555725,0.9077839255332947,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3101400136947632,1.3102930784225464,0.9242430925369263,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.6480727195739746,1.6481465101242065,1.3916634321212769,0.0,0.0,0.0,0.0,1.0
8000.0,7000.0,7000.0,0.0,1.7189456224441528,1.7188647985458374,1.0078468322753906,0.0,0.0,0.0,0.0,1.0
8000.0,9000.0,8000.0,0.0,0.9132094979286194,0.9131940007209778,0.40806859731674194,0.0,0.0,0.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.3579869270324707,1.3581560850143433,0.9325852394104004,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.584801435470581,1.5848726034164429,1.3961577415466309,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3428573608398438,1.3430228233337402,0.9343283772468567,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.6310639381408691,1.6311378479003906,1.3833743333816528,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.524483859539032,0.5244898796081543,0.5166869759559631,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.6480727195739746,1.6481465101242065,1.3916634321212769,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,0.5460171699523926,0.5460204482078552,0.5375025868415833,0.0,1.0,1.0,1.0,1.0
8000.0,8000.0,8000.0,0.0,1.6480727195739746,1.6481465101242065,1.3916634321212769,0.0,0.0,0.0,0.0,1.0
7000.0,7000.0,7000.0,0.0,1.3704612255096436,1.3708384037017822,0.8713091015815735,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5867174863815308,1.586796522140503,1.4000089168548584,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3845258951187134,1.3848921060562134,0.8716465830802917,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,7000.0,0.0,1.578884243965149,1.5789494514465332,1.3908922672271729,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.3161276578903198,1.3163713216781616,0.8989291191101074,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,8000.0,0.0,1.5796300172805786,1.5796377658843994,1.5006468296051025,0.0,0.0,0.0,0.0,1.0
8000.0,8000.0,4651000.0,0.0,1.1241575479507446,1.1242715120315552,0.2531004250049591,0.0,0.0,0.0,1.0,1.0
15000.0,12000.0,9000.0,0.0,0.9518315196037292,0.9519083499908447,0.19586481153964996,0.0,0.0,0.0,1.0,1.0
9000.0,8000.0,8000.0,0.0,0.6947351694107056,0.694724440574646,0.7248305678367615,0.0,0.0,0.0,0.0,1.0
8000.0,9000.0,8000.0,0.0,0.3621389865875244,0.36213019490242004,0.4318103492259979,0.0,1.0,1.0,1.0,1.0
