timeAdapting,timeNonAdapting,timeOffline,timeAdaptingEmpty,quadraticAdapting,quadraticNonAdapting,quadraticOffline,quadraticAdaptingEmpty,correctAdapting,correctNonAdapting,correctOffline,correctAdaptingEmpty
1437020.2,2742.6,2523.4,2304.0,0.08901742100715637,0.08901742100715637,0.04098901152610779,0.4750000089406967,1.0,1.0,1.0,0.8
2632.8,2304.0,2304.0,1975.0,0.14675044268369675,0.14683227986097336,0.09411656111478806,0.5775148198008537,1.0,1.0,1.0,0.6
2742.8,2414.0,2523.6,1865.0,0.8261403813958168,0.8263039439916611,0.830439567565918,1.1793387830257416,0.19999999999999996,0.19999999999999996,0.19999999999999996,0.0
2413.6,2413.8,2084.4,2084.6,0.10579819232225418,0.10579819232225418,0.10666760802268982,0.4266389459371567,1.0,1.0,1.0,1.0
2194.0,1865.0,1865.0,2084.6,0.0,0.0,0.0,0.32124999910593033,1.0,1.0,1.0,1.0
2194.6,1864.8,1755.0,1975.4,0.035186491906642914,0.03526606410741806,0.035555869340896606,0.2865472808480263,1.0,1.0,1.0,1.0
2633.0,2852.4,2523.4,2304.0,0.344612292945385,0.34443067014217377,0.34662406891584396,0.9068965539336205,0.8,0.8,0.8,0.19999999999999996
2304.2,2084.6,1865.4,1974.6,0.13450554013252258,0.13449601083993912,0.09109234809875488,0.5612831376492977,1.0,1.0,1.0,0.6
3620.6,2742.8,2304.0,6253.6,0.3436506390571594,0.34505942463874817,0.2280423939228058,0.7137811481952667,0.8,0.8,0.8,0.4
2962.0,2852.2,2522.8,2304.0,0.3277539759874344,0.32795797288417816,0.3326306417584419,0.711695522069931,0.8,0.8,0.8,0.4
2633.4,2523.6,2085.0,2084.8,0.5953162461519241,0.5963205546140671,0.45060983300209045,0.8596197254955769,0.6,0.6,0.6,0.19999999999999996
2303.8,2084.2,2304.0,2194.6,0.25483112037181854,0.2560420036315918,0.187053382396698,0.5645772404968739,0.8,0.8,0.8,0.6
2742.6,2523.2,2303.6,2084.4,0.6716962456703186,0.6720051318407059,0.6496524587273598,0.8993622437119484,0.19999999999999996,0.19999999999999996,0.4,0.19999999999999996
2413.4,2304.2,2304.2,2084.4,0.48693040013313293,0.4874114692211151,0.36805833876132965,0.8206270262598991,0.6,0.6,0.6,0.19999999999999996
1645.6,1536.0,1536.0,21065.2,0.16826316341757774,0.16816208511590958,0.19795829057693481,0.5369231104850769,0.8,0.8,0.8,0.8
1865.2,1645.8,1645.6,1316.6,0.520132664591074,0.5218961909413338,0.38938361406326294,0.546596959233284,0.6,0.6,0.6,0.6
1645.4,1975.0,1536.2,1316.6,0.48656249046325684,0.4874114692211151,0.36805833876132965,0.8249634876847267,0.6,0.6,0.6,0.19999999999999996
1865.2,1316.8,1536.0,1426.2,0.0930965356528759,0.09315384924411774,0.051958225667476654,0.5676822438836098,1.0,1.0,1.0,0.6
2194.2,2084.6,1975.0,1206.8,0.6379448175430298,0.6402148455381393,0.5708988457918167,0.9821019172668457,0.4,0.4,0.4,0.0
1426.2,1207.0,1206.6,1316.4,0.0,0.0,0.0,0.34004896879196167,1.0,1.0,1.0,1.0
1755.4,1645.8,1206.8,1097.0,0.40812772512435913,0.4088781774044037,0.368387371301651,0.5390949994325638,0.6,0.6,0.6,0.6
1974.8,1645.6,1536.0,1206.8,0.9545475170016289,0.9548365473747253,0.9354030042886734,0.6528980657458305,0.4,0.4,0.4,0.4
1316.4,1097.0,1097.2,1097.2,0.0,0.0,0.0,0.3226153925061226,1.0,1.0,1.0,1.0
1536.4,1316.8,1206.8,1097.0,0.2913888692855835,0.2934565097093582,0.2251826971769333,0.5686575137078762,0.8,0.8,0.8,0.6
