@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
3795,46,2,0,k,k,false,3812,2,0,rv,2
2559,32,0,2,k,b1,false,6607,2,2,rv,2
3573,58,1,1,k,k,true,6297,3,2,rv,2
273,74,2,2,b1,b1,false,3245,2,2,rv,4
4005,108,1,2,k,b1,false,6476,3,3,rv,3
5097,66,1,2,c2,b1,true,6604,3,0,rv,3
1533,89,1,2,c2,b1,false,7128,3,2,rv,3
3029,152,2,2,c2,b2,false,4477,2,0,rv,4
6367,10,1,0,k,k,true,7323,3,3,rv,1
5229,8,0,1,k,k,false,7320,2,2,rv,1
5143,36,1,1,k,k,true,5206,2,0,rv,2
2006,216,2,3,b3,b2,true,4719,2,2,fp,5
283,80,4,0,b1,k,true,2256,2,2,rv,4
6554,10,2,0,b2,k,true,7363,3,2,rv,2
4291,6,0,1,c2,b1,true,4419,3,2,rv,1
5312,19,1,1,c2,b1,true,6341,3,2,rv,2
37,62,3,1,b2,k,true,1807,2,2,rv,4
2583,114,2,1,k,c2,false,5955,3,3,rv,3
6195,162,1,3,c2,b1,false,7118,2,0,rv,4
3568,12,1,1,b1,k,false,6286,2,0,rv,2
6273,14,1,0,k,k,true,6578,3,2,rv,1
4704,4,1,0,b1,k,false,6764,3,2,rv,1
2820,30,1,1,k,c2,false,6201,3,0,rv,2
3551,24,1,1,k,k,false,3639,2,2,rv,2
4885,4,0,0,k,k,true,4890,3,0,rv,0
1603,12,1,1,b1,k,false,4126,4,3,rv,2
2976,54,2,1,c2,b1,true,2981,2,2,rv,3
3151,24,0,2,k,b1,false,3157,3,0,rv,2
1601,12,1,1,b1,k,false,6799,2,3,rv,2
6330,14,1,0,k,k,true,6997,2,2,rv,1
2788,26,2,0,k,k,true,5367,2,2,rv,2
3475,4,0,0,k,k,false,3484,2,2,rv,0
1677,24,0,2,k,k,false,1702,2,0,rv,2
3549,17,1,1,c2,b1,true,3645,2,2,rv,2
2336,24,0,2,k,k,false,5839,2,2,rv,2
4062,10,1,0,k,k,true,4205,3,3,rv,1
4921,4,1,0,b2,k,true,6703,2,3,rv,1
5308,12,1,1,b1,k,false,5313,2,2,rv,2
6714,36,2,0,k,c2,false,6882,3,4,rv,2
2679,14,2,0,b1,k,false,5370,2,2,rv,2
3086,36,1,1,k,k,true,3091,3,0,rv,2
