@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
3996,36,2,0,k,c2,false,4011,2,2,rv,2
3032,51,1,1,c2,b2,false,3038,2,0,rv,2
5895,36,2,0,k,k,true,7318,2,2,rv,2
5727,16,2,0,b1,k,false,5727,3,2,rv,2
243,90,1,2,k,b1,false,2944,2,2,rv,3
2966,36,3,0,b1,c2,false,2966,2,2,rv,3
4426,24,2,0,k,k,true,6416,3,2,rv,2
6828,8,1,0,k,k,true,6841,3,2,rv,1
2923,36,2,1,b1,c2,false,6110,2,0,rv,3
1604,24,3,0,b2,k,true,6883,2,3,rv,3
6068,10,0,1,k,k,false,7066,3,2,rv,1
2656,14,1,1,b2,k,false,5805,2,2,rv,2
2567,14,0,2,c2,b1,false,3378,2,2,rv,2
3547,34,0,2,k,b2,false,6200,2,0,rv,2
5616,4,0,0,k,k,false,7004,3,3,rv,0
4866,10,0,1,k,k,false,6780,3,2,rv,1
3867,12,0,2,c2,b1,true,7018,3,3,rv,2
1323,36,2,0,k,c2,false,7159,4,2,rv,2
6416,36,2,0,k,k,true,6619,3,2,rv,2
292,92,0,3,k,b2,false,3068,2,0,rv,3
4453,7,0,1,c2,b2,false,6621,3,2,rv,1
4271,24,0,2,k,k,false,4396,2,2,rv,2
2556,26,0,2,c2,b2,false,6346,4,3,rv,2
3345,22,1,1,c2,b2,false,3509,2,0,rv,2
2667,72,2,2,b2,k,true,6722,2,2,rv,4
2867,10,0,1,k,k,false,5006,2,2,rv,1
1676,26,0,2,k,k,false,3551,2,0,rv,2
3282,26,0,2,k,b2,false,3290,2,2,rv,2
1337,8,1,0,k,k,true,6091,4,2,rv,1
1604,6,1,1,b1,b1,true,7358,2,2,rv,2
3337,108,3,0,k,k,true,6256,2,2,rv,3
5979,24,2,0,k,k,true,5983,3,0,rv,2
2836,24,3,0,b2,k,true,4137,2,2,rv,3
2817,29,2,1,c2,b1,true,3324,3,2,rv,3
5222,4,0,0,k,k,true,5259,2,0,rv,0
4789,24,0,2,k,k,false,7296,3,2,rv,2
2242,36,2,1,b1,k,false,7342,3,4,rv,3
5121,12,0,1,k,k,true,5298,2,3,rv,1
4665,12,0,1,k,k,false,4683,2,2,rv,1
3987,19,0,2,c2,b1,true,6262,3,0,rv,2
5591,4,0,0,k,k,false,5595,3,2,rv,0
5223,14,0,2,c2,b1,true,7389,2,2,rv,2
1604,4,1,0,b1,k,false,7092,2,3,rv,1
2547,108,2,2,b1,k,true,6546,2,2,rv,4
4041,72,2,1,k,k,false,4105,2,2,rv,3
2755,111,0,4,c2,b1,false,6767,3,2,rv,4
4811,4,0,0,k,k,false,4823,2,0,rv,0
5884,10,0,1,k,k,true,7267,3,2,rv,1
7243,29,3,1,b2,b1,true,7267,2,2,rv,4
7017,34,1,2,b2,k,false,7250,2,2,rv,3
1887,26,1,2,b1,b2,false,4281,3,2,rv,3
4656,14,1,1,c2,b1,true,4663,2,0,rv,2
7008,32,1,2,b1,k,false,7163,2,2,rv,3
6903,72,2,1,k,k,true,7401,2,2,rv,3
5142,36,1,1,k,k,false,6727,2,2,rv,2
3022,10,0,1,k,k,false,4811,2,3,rv,1
1601,136,1,3,c2,b1,false,7013,3,4,rv,4
