@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountOpponent numeric
@attribute BetCountPlayer numeric
@attribute OpponentOnButton {true,false}
@attribute LastActionOpponent {f,k,c,b1,b2,b3}
@attribute LastActionPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired {true,false}
@attribute DeckSuited numeric

@data
33970944,36,2,0,false,?,b2,17212704,false,1
50566912,97,2,2,true,?,b1,17012224,false,1
17082416,36,1,1,false,?,b2,689168,false,1
16960144,36,2,0,false,?,k,16951664,false,1
34081536,6,0,1,false,?,k,17339136,false,1
16820608,7,0,1,true,?,k,693520,false,1
33963008,143,1,3,false,?,c,17021024,false,1
16824656,10,1,0,false,?,k,611104,false,1
84650323,108,2,1,false,?,k,17535776,false,1
84300816,85,2,2,false,?,k,33621248,false,1
17152096,17,1,1,false,?,k,17151488,false,1
67895296,800,3,2,false,?,b1,833923,false,1
763715,37,2,1,false,?,k,475920,false,1
833875,10,1,0,false,?,k,759088,false,1
751187,73,2,1,false,?,k,751187,false,1
17480048,24,0,2,false,?,c,764278,false,1
17025936,144,2,2,false,?,k,17019136,false,1
17532208,17,1,1,true,?,k,754993,false,1
16955504,14,1,0,false,?,k,755556,false,1
17222528,26,0,2,true,?,k,17216016,false,1
67895296,29,1,2,false,?,k,67895296,false,1
34147328,800,2,2,false,?,k,16827440,false,1
17589568,88,2,2,false,?,b2,812320,false,1
759891,72,0,3,true,?,k,623393,false,1
34282496,43,1,2,true,?,b1,16894752,false,1
17082464,12,0,1,false,?,c,17065232,false,1
16956048,10,1,0,false,?,k,16950784,false,1
17025392,53,1,2,false,?,k,620080,false,1
50571008,25,1,1,false,?,k,17016672,false,1
17156960,45,2,1,true,?,b1,17156928,false,1
33950720,8,1,0,false,?,k,33950720,false,1
34309888,38,2,0,false,?,b2,17532688,false,1
17283456,38,2,0,false,?,k,759921,false,1
34236672,84,1,1,false,?,c,693825,false,1
33754112,10,0,1,false,?,c,33753600,false,1
34174208,88,3,0,false,?,b1,17388304,false,1
34319360,32,1,1,false,?,b2,17549968,false,1
17287552,76,1,2,true,?,k,17287552,false,1
84575555,36,2,0,false,?,b2,17082416,false,1
34367744,26,2,0,false,?,k,824899,false,1
833364,14,1,1,false,?,k,750608,false,1
17156752,17,1,1,false,?,k,824642,false,1
17016096,38,2,0,false,?,k,340496,false,1
34229248,56,0,3,true,?,k,829506,false,1
34212096,4,0,0,false,?,k,17471488,false,1
16819792,24,2,0,false,?,k,16803120,false,1
16956016,90,3,0,false,?,b2,16955232,false,1
34383616,14,1,0,false,?,k,17606448,false,1
16894592,12,1,0,false,?,b2,16893984,false,1
34362368,10,1,1,false,?,k,17585168,false,1
16829040,26,0,2,true,?,k,16819984,false,1
17610864,44,1,1,false,?,k,17597760,false,1
17282640,36,2,0,false,?,k,751137,false,1
17012304,29,2,1,false,?,k,615728,false,1
34383360,66,0,3,true,?,k,17483280,false,1
17344336,14,1,1,false,?,k,690003,false,1
33954304,23,1,1,false,?,k,16885280,false,1
34109696,7,0,1,true,?,k,17331728,false,1
34310656,36,1,2,false,?,c,17349184,false,1
16894560,44,1,1,false,?,k,16894560,false,1
33950720,32,1,1,false,?,b2,16828208,false,1
17218192,38,2,0,false,?,b2,763749,false,1
16959312,14,1,1,false,?,k,816416,false,1
17156480,4,0,0,false,?,k,820817,false,1
17277728,14,1,1,false,?,k,684560,false,1
833381,26,2,0,false,?,k,746784,false,1
16960144,36,1,1,false,?,k,694354,false,1
16824944,10,1,0,false,?,k,763712,false,1
763748,24,2,0,false,?,b1,750624,false,1
17288080,12,0,1,false,?,k,17288080,false,1
16959568,10,1,1,false,?,k,820257,false,1
17222256,32,1,1,false,?,c,816721,false,1
33949440,42,1,2,false,?,c,17199360,false,1
17611376,36,1,2,false,?,c,17608960,false,1
33889280,24,0,2,true,?,k,16885040,false,1
17217648,12,1,0,false,?,k,554579,false,1
84719649,24,1,1,false,?,c,832784,false,1
34297344,327,1,4,true,?,k,17518848,false,1
33691136,55,2,1,false,?,k,33690368,false,1
34084608,48,3,0,false,?,b1,34084352,false,1
16820608,108,1,2,false,?,c,16820608,false,1
17287824,44,1,1,false,?,k,694083,false,1
33884672,254,0,4,true,?,k,689744,false,1
33688576,24,2,0,false,?,k,16794128,false,1
33961984,36,2,0,false,?,k,17205008,false,1
33969152,17,1,1,false,?,k,17191968,false,1
759926,6,0,1,false,?,k,755556,false,1
821076,6,0,1,true,?,k,821040,false,1
51037696,75,2,1,true,?,k,17483296,false,1
34294784,14,1,0,false,?,k,17549632,false,1
17353616,42,1,2,false,?,c,759856,false,1
16947312,14,1,1,false,?,k,619809,false,1
833926,8,1,0,false,?,k,759904,false,1
17606496,26,0,2,true,?,k,829283,false,1
16829072,29,2,1,false,?,k,16820000,false,1
34305024,37,0,3,true,?,k,17527808,false,1
34022912,187,2,3,true,?,b1,17261344,false,1
17017200,29,2,1,false,?,k,693298,false,1
833637,14,1,0,false,?,k,832817,false,1
34175744,128,2,2,false,?,k,17413952,false,1
16820576,14,1,1,false,?,k,693844,false,1
17283712,48,0,3,true,?,k,690021,false,1
16959328,14,0,2,false,?,c,484384,false,1
17479792,96,1,2,true,?,k,690001,false,1
759653,44,1,1,false,?,k,746784,false,1
33967104,14,0,2,false,?,c,17220608,false,1
17549408,88,1,3,false,?,b1,833072,false,1
17602672,38,2,0,false,?,b2,825461,false,1
17610592,24,2,0,false,?,b2,833381,false,1
17418880,36,1,1,false,?,c,829813,false,1
820803,14,0,1,false,?,k,549936,false,1
17606992,4,0,0,false,?,k,17605136,false,1
17218192,24,2,0,false,?,k,17218096,false,1
34097920,32,2,0,false,?,k,17086576,false,1
34016000,4,0,0,false,?,k,17282048,false,1
16820320,39,0,3,false,?,c,689712,false,1
17156960,14,0,2,false,?,k,833108,false,1
17283120,36,1,1,false,?,c,17269264,false,1
17283712,19,1,1,false,?,k,763681,false,1
17611392,48,1,2,false,?,k,17605408,false,1
100741120,778,2,3,true,?,k,17015824,false,1
17156720,14,1,0,false,?,k,17155856,false,1
763442,24,2,0,false,?,b1,680464,false,1
759926,4,0,0,false,?,k,624144,false,1
16960384,14,1,0,false,?,k,833634,false,1
17484144,29,2,1,false,?,k,829746,false,1
16960384,14,1,1,false,?,k,16955392,false,1
833654,16,1,1,true,?,b1,755552,false,1
17287504,18,0,2,true,?,k,17273616,false,1
17484672,14,0,2,true,?,k,834182,false,1
16960384,24,2,0,false,?,k,755522,false,1
16890512,26,0,2,true,?,k,16881728,false,1
51095552,115,0,4,false,?,c,51081728,false,1
17532736,14,1,0,false,?,k,755488,false,1
34354432,312,1,4,false,?,c,17584912,false,1
34023680,36,2,0,false,?,k,16946944,false,1
17218192,14,1,1,false,?,k,764257,false,1
17288096,43,1,2,false,?,k,763731,false,1
17082704,108,2,2,false,?,k,693297,false,1
764278,25,1,1,false,?,k,751186,false,1
67764224,652,2,3,false,?,c,829797,false,1
17091152,56,0,3,true,?,k,676914,false,1
67764224,136,1,3,true,?,k,829814,false,1
50641408,44,1,2,true,?,b1,17087072,false,1
16829040,6,0,1,false,?,k,685616,false,1
84719973,14,1,0,false,?,k,84710996,false,1
834163,24,0,2,true,?,k,834162,false,1
17418880,32,1,1,false,?,c,694337,false,1
34305024,77,0,4,true,?,k,17281808,false,1
17344080,17,1,1,false,?,k,550208,false,1
67895296,76,1,2,true,?,k,834182,false,1
833381,10,1,0,false,?,k,751136,false,1
34174464,36,2,0,false,?,k,17274432,false,1
17418800,14,1,1,false,?,k,17408784,false,1
17479744,6,0,1,false,?,k,17449472,false,1
17288096,8,1,0,false,?,b1,834161,false,1
34281728,23,1,2,true,?,k,17537040,false,1
17283664,8,1,0,false,?,k,17278240,false,1
34290688,800,2,2,false,?,k,17019408,false,1
16889952,44,1,1,false,?,k,755283,false,1
16824976,4,0,0,false,?,k,16824976,false,1
16890496,36,1,1,false,?,k,16877392,false,1
17025664,29,2,1,false,?,k,828978,false,1
834149,4,0,0,false,?,k,829011,false,1
17344848,36,2,0,false,?,k,694321,false,1
763746,19,1,1,false,?,k,685600,false,1
16811856,12,1,0,false,?,k,480272,false,1
17418048,54,0,3,true,?,k,824368,false,1
17414768,12,1,0,false,?,k,764278,false,1
17540688,10,1,0,false,?,k,17523760,false,1
16960400,37,2,1,false,?,b2,16955728,false,1
825172,6,0,1,false,?,k,619842,false,1
34241536,48,1,2,true,?,k,34019840,false,1
84711474,76,1,2,true,?,k,824882,false,1
16894880,12,0,1,false,?,k,16894512,false,1
764294,4,0,0,false,?,k,759873,false,1
17287520,17,1,1,false,?,k,825169,false,1
17418880,90,1,2,false,?,c,694356,false,1
17021296,10,1,0,false,?,k,619296,false,1
17597744,17,1,1,false,?,k,820529,false,1
34383616,12,0,1,false,?,k,829264,false,1
17348176,36,2,0,false,?,k,755009,false,1
17148016,4,0,0,false,?,k,17137920,false,1
17347632,14,1,0,false,?,k,754737,false,1
17536864,84,3,0,false,?,b2,17528352,false,1
34080256,53,2,1,true,?,k,16811584,false,1
34224384,178,3,1,false,?,b2,17012736,false,1
759378,14,1,0,false,?,k,614928,false,1
17471600,800,2,2,false,?,k,624417,false,1
17549696,14,1,0,false,?,k,833927,false,1
17353328,19,1,1,false,?,k,829489,false,1
17409616,35,2,1,true,?,b1,693536,false,1
17078384,10,1,0,false,?,k,624480,false,1
67371008,29,2,1,false,?,k,803617,false,1
16828800,26,2,0,false,?,b2,16815136,false,1
34023424,14,1,1,false,?,k,17270320,false,1
16894816,6,0,1,false,?,k,833089,false,1
16824704,14,1,0,false,?,k,16824144,false,1
17152640,10,1,0,false,?,k,763984,false,1
34174464,48,0,3,true,?,k,620112,false,1
17288096,10,1,1,false,?,k,829813,false,1
34298880,55,2,1,false,?,b2,833619,false,1
50841088,6,0,1,false,?,k,50798592,false,1
17353632,12,1,0,false,?,k,17353472,false,1
34371584,114,1,3,false,?,k,17593888,false,1
17549680,12,1,0,false,?,k,17549072,false,1
84645970,36,2,0,false,?,b2,750880,false,1
34298368,154,1,2,true,?,b2,763201,false,1
34282496,36,1,1,false,?,k,34280192,false,1
17091152,14,1,0,false,?,k,676913,false,1
17541488,324,3,1,false,?,b1,694064,false,1
67895296,26,2,0,false,?,k,829829,false,1
17025408,34,0,2,false,?,c,623392,false,1
34354944,37,0,3,true,?,k,17024864,false,1
67764224,90,0,4,false,?,c,17397264,false,1
16829072,12,0,1,false,?,k,829763,false,1
34233088,19,1,1,false,?,k,764241,false,1
34376192,10,0,1,false,?,c,34374400,false,1
17283168,44,1,2,true,?,k,755522,false,1
34101760,14,1,1,false,?,k,690021,false,1
17611408,14,1,0,false,?,k,17611008,false,1
67502080,25,1,1,false,?,k,17085984,false,1
834149,36,1,1,false,?,k,746768,false,1
17086832,12,1,0,false,?,k,759585,false,1
50973440,36,2,0,false,?,k,17418064,false,1
17409600,14,1,1,false,?,k,693826,false,1
51095552,383,2,3,true,?,b1,17540112,false,1
34368256,800,2,2,false,?,k,17221648,false,1
33623040,8,0,1,false,?,c,16828944,false,1
34093824,108,2,1,false,?,b2,17021456,false,1
67895296,38,2,0,false,?,b2,834193,false,1
34387456,12,1,0,false,?,k,17610240,false,1
34171904,24,2,0,false,?,k,17222544,false,1
17348432,10,1,1,false,?,k,17323040,false,1
34147328,37,0,3,true,?,k,829808,false,1
17331776,44,2,1,true,?,k,554528,false,1
101400576,14,0,2,false,?,k,51078144,false,1
829558,36,2,0,false,?,b2,821089,false,1
17606768,108,1,2,false,?,c,821074,false,1
34163456,6,0,1,false,?,k,17396768,false,1
17344352,12,1,0,false,?,k,690020,false,1
17157024,14,1,0,false,?,k,17156704,false,1
34241280,14,1,1,false,?,k,17283584,false,1
100777984,12,1,0,false,?,k,17609488,false,1
34147072,32,2,0,false,?,k,16820576,false,1
33831936,43,2,1,false,?,k,17025600,false,1
34351360,324,1,3,false,?,c,825170,false,1
50776320,102,1,2,false,?,c,50746368,false,1
834183,10,1,0,false,?,k,834183,false,1
17484688,14,1,1,false,?,k,833840,false,1
17025936,12,0,1,false,?,k,759635,false,1
34366720,8,0,1,false,?,c,34366720,false,1
118005760,10,1,0,false,?,k,50897664,false,1
34302464,800,1,4,false,?,c,764001,false,1
34173696,72,2,1,false,?,k,17273632,false,1
84641616,48,1,2,true,?,k,759888,false,1
17349264,72,1,2,false,?,c,764241,false,1
34089984,50,1,2,false,?,b1,16951392,false,1
829558,4,0,0,false,?,k,821075,false,1
67567616,454,2,2,true,?,k,410400,false,1
17152624,6,0,1,false,?,k,685652,false,1
16893776,14,1,0,false,?,k,480289,false,1
17541488,10,1,0,false,?,k,763681,false,1
16828240,26,0,2,true,?,k,807952,false,1
16829072,48,3,0,false,?,b1,16828784,false,1
34376448,424,3,2,true,?,k,833619,false,1
67829760,12,0,2,true,?,k,759905,false,1
34278400,24,1,1,false,?,k,17518848,false,1
33964544,12,1,0,false,?,b2,17187344,false,1
34149632,22,1,1,true,?,k,16880128,false,1
33970944,14,1,0,false,?,k,17217616,false,1
829814,76,2,1,false,?,k,620114,false,1
620099,6,0,1,false,?,k,620096,false,1
33827840,6,0,1,false,?,k,17090336,false,1
33823744,38,2,0,false,?,b2,17051904,false,1
33970432,24,0,2,false,?,c,17208624,false,1
16959872,32,1,1,false,?,b2,824608,false,1
34286592,14,1,0,false,?,k,17537056,false,1
759926,76,1,2,true,?,k,755266,false,1
33823232,8,0,1,false,?,c,17081872,false,1
34298112,16,0,2,true,?,k,17142816,false,1
67829760,14,1,0,false,?,k,764273,false,1
34347520,6,0,1,false,?,k,34346752,false,1
17217904,46,0,2,false,?,k,751168,false,1
17078368,4,0,0,false,?,k,624212,false,1
101019648,47,2,1,false,?,k,17135120,false,1
34020096,40,0,2,false,?,k,17257232,false,1
16886112,14,0,1,false,?,k,16868128,false,1
33892352,72,2,1,false,?,b1,550210,false,1
67764224,17,0,2,false,?,k,694386,false,1
17610592,17,0,2,false,?,k,17593888,false,1
825444,4,0,0,false,?,k,623632,false,1
33692416,206,2,2,false,?,c,751137,false,1
34232320,7,0,1,true,?,k,17453584,false,1
84439841,339,1,4,false,?,c,815905,false,1
834199,12,1,0,false,?,k,829283,false,1
101031936,64,1,2,true,?,b2,34232320,false,1
17413712,12,1,1,true,?,b1,759104,false,1
17549696,18,0,2,true,?,k,833569,false,1
34212608,44,1,2,false,?,c,16824864,false,1
33971200,413,3,2,false,?,k,820817,false,1
34313728,119,0,4,true,?,k,17536544,false,1
34228480,34,2,0,false,?,k,17082640,false,1
16886144,19,1,1,false,?,k,16885808,false,1
16959840,8,0,1,false,?,c,824914,false,1
17418288,108,2,2,true,?,k,623392,false,1
84370192,40,2,0,false,?,b2,554512,false,1
17524032,14,0,2,false,?,c,746785,false,1
67633152,25,1,1,false,?,k,690019,false,1
829524,14,1,1,false,?,k,689202,false,1
17484144,24,2,0,false,?,k,17471248,false,1
33823232,12,1,0,false,?,k,17082720,false,1
84571152,71,2,1,true,?,k,16885600,false,1
67305472,38,2,0,false,?,b2,741904,false,1
34220800,68,1,2,true,?,k,763169,false,1
34023680,14,1,1,false,?,k,17261600,false,1
17025632,12,1,0,false,?,k,17016400,false,1
17024576,14,1,1,false,?,k,410400,false,1
34094080,14,1,0,false,?,k,17353488,false,1
17156448,7,0,1,true,?,k,824916,false,1
16894880,14,1,0,false,?,k,16894048,false,1
17152656,10,1,0,false,?,k,764243,false,1
33953024,14,0,2,false,?,k,17187344,false,1
17470512,14,1,1,false,?,k,672528,false,1
34368000,54,2,1,false,?,k,17222144,false,1
834164,7,0,1,true,?,k,833328,false,1
34388480,7,0,1,true,?,k,34387456,false,1
67371008,65,1,3,true,?,b1,16920832,false,1
17549392,14,1,1,false,?,k,17532160,false,1
16894336,18,0,2,true,?,k,16881728,false,1
50497024,36,2,0,false,?,k,16942336,false,1
17401680,24,2,0,false,?,b1,17401104,false,1
33949696,72,2,1,false,?,b2,17178880,false,1
34347520,26,0,2,true,?,k,16894528,false,1
17086000,85,2,2,false,?,k,738081,false,1
17021312,14,1,1,false,?,k,17011968,false,1
694356,303,3,2,true,?,k,676897,false,1
84300304,29,2,1,false,?,k,746768,false,1
16894560,24,2,0,false,?,k,16885056,false,1
51025664,800,2,2,false,?,k,694082,false,1
17414784,36,0,3,false,?,c,759890,false,1
34109952,12,1,0,false,?,k,17279360,false,1
67698688,72,0,3,true,?,k,615713,false,1
820819,24,2,0,false,?,b1,550192,false,1
34176000,4,0,0,false,?,k,17418352,false,1
50776064,106,3,0,false,?,b2,821092,false,1
84571456,8,0,1,true,?,k,17134592,false,1
17418832,24,2,0,false,?,b1,829728,false,1
17222560,22,2,0,false,?,k,17220608,false,1
17274976,24,2,0,false,?,b1,620081,false,1
17008192,29,2,1,false,?,k,549937,false,1
101126144,49,1,2,true,?,k,34019840,false,1
17218192,14,1,1,false,?,k,17216272,false,1
34237184,8,0,1,false,?,k,17218128,false,1
16823888,72,0,3,false,?,c,16823328,false,1
84440113,53,2,1,false,?,k,16894016,false,1
17017200,45,1,2,true,?,k,694114,false,1
51012608,12,1,0,false,?,b2,51003392,false,1
33823232,43,1,2,false,?,k,17080848,false,1
759891,36,2,0,false,?,b2,754464,false,1
17611376,23,1,1,false,?,k,834161,false,1
17419040,32,2,0,false,?,k,17412608,false,1
33958912,146,1,3,false,?,c,16960096,false,1
833091,24,2,0,false,?,k,832288,false,1
17353632,4,0,0,false,?,k,834182,false,1
33889024,8,1,0,false,?,b1,17152528,false,1
17152320,99,0,4,true,?,k,759090,false,1
17222288,4,0,0,false,?,k,17213808,false,1
17152384,14,1,1,false,?,k,759922,false,1
829268,72,2,1,false,?,b2,816160,false,1
16824960,7,0,1,true,?,k,754448,false,1
685362,4,0,0,false,?,k,685361,false,1
834183,19,1,1,false,?,k,764021,false,1
84714785,12,1,1,false,?,k,807440,false,1
33831168,10,0,1,false,?,c,17076992,false,1
67829760,45,2,1,true,?,b1,755472,false,1
17082736,12,1,0,false,?,b2,694080,false,1
16956016,14,1,1,false,?,k,763744,false,1
34170624,139,2,2,true,?,b1,34170624,false,1
17397312,128,0,4,true,?,k,620096,false,1
34237440,108,1,3,false,?,k,17221904,false,1
84710688,36,1,1,false,?,c,824352,false,1
17222224,14,1,0,false,?,k,812353,false,1
17349232,10,0,1,false,?,k,17348448,false,1
17008208,86,1,2,false,?,c,550193,false,1
100708352,29,2,1,false,?,k,34276864,false,1
33954816,29,2,1,false,?,k,16889408,false,1
34368256,20,1,2,true,?,b1,833633,false,1
17217920,72,1,2,false,?,c,755554,false,1
834166,8,0,1,false,?,k,763731,false,1
17606704,39,0,3,true,?,k,829456,false,1
33822976,36,2,0,false,?,k,17078048,false,1
117809152,144,1,3,false,?,c,17148000,false,1
833637,24,1,1,false,?,b1,820820,false,1
84636977,32,1,2,true,?,k,17020688,false,1
33889280,102,0,3,false,?,c,16893184,false,1
764022,49,2,1,false,?,k,689747,false,1
84720275,507,3,2,true,?,k,763987,false,1
17483888,72,1,2,false,?,b1,17483536,false,1
34298880,8,1,0,false,?,k,17549392,false,1
17466960,90,3,0,false,?,b2,689473,false,1
34159104,76,1,2,true,?,k,17012240,false,1
34307072,800,2,2,false,?,k,17281536,false,1
829557,51,1,2,false,?,k,821072,false,1
16894864,14,1,1,false,?,k,16894288,false,1
67829760,71,2,2,true,?,k,17471600,false,1
825155,98,1,3,true,?,k,619297,false,1
829012,12,1,1,true,?,b1,812321,false,1
67371008,39,0,3,true,?,k,606736,false,1
16951680,8,0,1,false,?,k,16946960,false,1
34163712,518,3,3,true,?,b1,825152,false,1
34355200,74,2,2,false,?,c,17025040,false,1
16820528,10,1,0,false,?,k,602640,false,1
764005,54,1,2,false,?,c,763474,false,1
34382848,38,0,2,false,?,c,17482528,false,1
51104256,100,3,0,false,?,b2,17549904,false,1
17348960,17,1,1,false,?,k,17348144,false,1
16951360,76,2,1,true,?,k,16951296,false,1
17479744,24,2,0,false,?,b1,763969,false,1
829795,24,2,0,false,?,k,693809,false,1
833653,14,1,1,false,?,k,755008,false,1
17287264,19,1,1,false,?,k,816704,false,1
833925,25,1,1,true,?,k,825425,false,1
829813,24,2,0,false,?,k,829216,false,1
67567616,616,3,3,false,?,b1,17024320,false,1
833380,13,0,2,false,?,c,816706,false,1
34159104,688,2,5,true,?,b1,17012224,false,1
16885600,108,3,0,false,?,b2,16868400,false,1
17549952,44,2,1,true,?,k,17531904,false,1
34166784,26,0,2,true,?,k,17401600,false,1
33688576,97,3,1,false,?,b1,16827936,false,1
16885552,53,1,2,false,?,k,684833,false,1
16894880,128,2,2,true,?,k,16884736,false,1
84501537,15,1,1,true,?,k,17383952,false,1
17082704,26,0,2,true,?,k,693554,false,1
833892,8,0,1,false,?,k,833840,false,1
833636,18,1,1,false,?,k,833585,false,1
34302976,26,1,2,true,?,b1,17528384,false,1
34159104,16,1,1,false,?,c,34157056,false,1
16894048,4,0,0,false,?,k,820817,false,1
16942928,26,2,0,false,?,k,480032,false,1
34019328,44,1,2,true,?,b1,17270048,false,1
829557,72,2,1,false,?,k,829504,false,1
34032128,44,1,2,true,?,b1,34030336,false,1
764022,20,1,2,true,?,b1,764000,false,1
17331776,4,0,0,false,?,k,17331760,false,1
16894560,14,1,1,false,?,k,828961,false,1
17348448,24,0,2,true,?,k,755554,false,1
17597760,8,0,1,false,?,c,17585200,false,1
17353040,12,1,0,false,?,k,17339712,false,1
34281984,8,0,1,false,?,c,17539600,false,1
84718608,98,2,2,true,?,b1,17085696,false,1
34036736,29,2,1,false,?,k,34036224,false,1
17343808,10,1,1,false,?,k,17323040,false,1
17353296,32,2,0,false,?,k,829473,false,1
17401424,90,0,3,false,?,c,623922,false,1
17418880,6,0,1,false,?,k,17418320,false,1
17152624,14,1,1,false,?,k,763169,false,1
17528128,23,1,1,false,?,k,17519648,false,1
17091488,10,1,0,false,?,k,17091216,false,1
67436544,43,1,2,false,?,b1,16859936,false,1
829779,24,2,0,false,?,k,824096,false,1
33831936,10,1,0,false,?,k,17025616,false,1
33827840,8,0,1,false,?,k,16958464,false,1
694388,153,3,1,true,?,k,619553,false,1
67436544,46,1,2,true,?,k,67436544,false,1
34277120,19,1,1,false,?,k,16823616,false,1
34319360,216,1,3,false,?,k,17484080,false,1
16955472,14,1,1,false,?,k,16942336,false,1
34229248,122,0,4,false,?,c,17466416,false,1
17156448,46,0,2,false,?,k,812337,false,1
821059,42,1,1,false,?,k,820274,false,1
16894832,19,1,1,false,?,k,832528,false,1
17143920,72,1,2,false,?,b1,623904,false,1
17484672,70,1,1,false,?,k,17467168,false,1
17606736,66,1,2,false,?,k,829524,false,1
34214400,52,1,2,false,?,c,16818704,false,1
34174464,53,1,2,false,?,k,620098,false,1
67567616,60,1,2,false,?,b2,67502080,false,1
17020752,29,2,1,false,?,k,742176,false,1
34314752,616,4,2,true,?,b1,764227,false,1
33758208,128,0,4,true,?,k,33757952,false,1
17549392,42,1,2,false,?,c,833603,false,1
17340240,38,2,0,false,?,k,554307,false,1
67764224,14,1,1,false,?,k,694386,false,1
33893376,37,0,3,true,?,k,16960352,false,1
17532224,436,1,3,true,?,k,17519648,false,1
16829072,6,0,1,false,?,k,824096,false,1
33754112,6,0,1,false,?,k,16827952,false,1
16829328,7,0,1,true,?,k,759072,false,1
17483600,4,0,0,false,?,k,17462576,false,1
33954048,30,2,0,false,?,k,17208064,false,1
17549936,12,1,0,false,?,b2,834164,false,1
17598304,17,1,1,false,?,k,821092,false,1
17483616,8,1,0,false,?,b1,17483280,false,1
33958400,10,0,1,false,?,c,17212704,false,1
34098176,36,2,0,false,?,b2,17073936,false,1
17087104,17,1,1,false,?,k,754721,false,1
17352544,53,1,2,false,?,k,821089,false,1
17348928,6,0,1,false,?,k,17339136,false,1
33623040,99,0,4,true,?,k,33621248,false,1
17157024,14,1,1,false,?,k,17151488,false,1
17086256,24,1,1,false,?,b1,475920,false,1
833909,14,0,2,false,?,k,759088,false,1
17087104,22,1,1,true,?,k,17081616,false,1
16960400,8,1,0,false,?,k,824608,false,1
17287824,16,2,0,false,?,b1,829234,false,1
17353360,19,1,1,false,?,k,829489,false,1
17348176,90,3,0,false,?,b2,754993,false,1
17021040,44,1,1,false,?,k,755556,false,1
67895296,18,0,2,true,?,k,67895296,false,1
17611104,30,1,1,false,?,c,17589024,false,1
33827072,43,2,1,false,?,k,16946224,false,1
33971200,291,2,3,false,?,b1,812320,false,1
34092544,24,1,2,false,?,k,17326880,false,1
17606752,46,0,2,false,?,k,829536,false,1
16886128,16,2,0,false,?,b1,16886080,false,1
34163456,12,1,0,false,?,k,764225,false,1
67305472,36,1,1,false,?,k,16884512,false,1
16893792,10,1,0,false,?,k,16872496,false,1
16828784,36,1,1,false,?,b2,16828736,false,1
50449152,32,1,2,true,?,b1,16894752,false,1
33901312,800,2,3,false,?,k,17151808,false,1
34366720,17,1,1,false,?,k,33950720,false,1
16958784,23,1,1,false,?,k,16958720,false,1
34040832,14,1,0,false,?,k,816672,false,1
101154816,18,0,2,true,?,k,50841856,false,1
17222544,26,2,0,false,?,b2,824898,false,1
67764224,201,3,2,false,?,b2,624467,false,1
17191968,24,0,2,true,?,k,17187072,false,1
34241280,14,1,1,false,?,k,17283632,false,1
17157024,4,0,0,false,?,k,17156896,false,1
84650066,8,0,1,true,?,k,764005,false,1
17209456,18,0,2,true,?,k,554529,false,1
17414752,19,1,1,false,?,k,764244,false,1
17017216,4,0,0,false,?,k,693024,false,1
34306560,91,0,4,true,?,k,16824944,false,1
101056512,8,0,1,false,?,c,33950720,false,1
50645760,14,1,0,false,?,k,17089840,false,1
34307072,42,1,2,false,?,c,17532688,false,1
34159360,54,1,2,false,?,c,17379856,false,1
764278,32,2,0,false,?,k,620080,false,1
16824160,16,0,2,false,?,c,16823856,false,1
17148256,14,1,1,false,?,k,693825,false,1
34171904,34,2,0,false,?,k,17419040,false,1
17090928,12,0,1,false,?,k,825168,false,1
34350592,6,0,1,false,?,k,34350336,false,1
34224384,23,1,1,false,?,k,33753600,false,1
17156720,210,1,3,false,?,c,17146112,false,1
34388480,14,1,1,false,?,k,17549968,false,1
17353632,10,1,1,false,?,k,833585,false,1
34028544,12,0,1,false,?,k,17287552,false,1
17025360,32,2,0,false,?,k,824592,false,1
84710962,43,1,2,false,?,k,824899,false,1
833347,10,1,0,false,?,k,750608,false,1
67305472,29,2,1,false,?,k,340496,false,1
50579968,14,1,0,false,?,k,50579712,false,1
84575810,52,1,2,true,?,k,829506,false,1
16827984,14,1,0,false,?,k,16803120,false,1
34388480,36,1,2,false,?,c,34386944,false,1
17091472,24,0,2,false,?,k,17086832,false,1
16877408,6,0,1,false,?,k,554273,false,1
67502080,36,0,3,true,?,k,406032,false,1
33622784,19,1,1,false,?,k,16816144,false,1
17091488,40,0,2,false,?,c,833892,false,1
33961728,17,1,1,false,?,k,17199904,false,1
17479488,8,0,1,false,?,k,762913,false,1
67698688,218,2,2,true,?,k,624468,false,1
17287520,14,1,1,false,?,k,824865,false,1
694117,51,1,2,true,?,k,693570,false,1
17353584,14,1,1,false,?,k,755536,false,1
17156736,70,3,0,false,?,b2,690003,false,1
101457920,216,1,3,false,?,c,34351616,false,1
685652,8,0,1,false,?,k,685650,false,1
34290176,34,2,0,false,?,k,17540128,false,1
34310656,24,1,1,false,?,k,17349184,false,1
34371840,800,2,3,false,?,k,17274896,false,1
16938304,10,1,1,false,?,k,475936,false,1
17287248,48,1,2,false,?,c,17287248,false,1
34317568,139,1,3,false,?,c,17478944,false,1
17287808,42,0,3,false,?,c,829251,false,1
67633152,70,2,1,false,?,b2,554561,false,1
50763776,39,0,3,true,?,k,17205056,false,1
834164,8,1,0,false,?,k,763712,false,1
34089216,6,0,1,false,?,k,17327136,false,1
100671488,32,1,2,true,?,b1,16942592,false,1
