@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
678,481,1,2,c1,b3,true,7306,4,3,tn,3
1623,230,2,1,k,k,false,3404,2,0,rv,3
7016,40,2,0,k,k,false,7068,3,2,rv,2
2877,72,2,1,k,b1,false,2878,3,2,rv,3
4885,36,2,0,k,k,false,6538,2,2,rv,2
5319,16,1,1,b1,k,false,6446,2,0,rv,2
1601,84,4,0,b1,c2,false,3655,2,0,rv,4
3316,60,1,1,k,k,true,6055,2,2,rv,2
3772,26,0,2,c2,b1,false,3865,2,2,rv,2
3794,73,2,1,c2,b2,true,6631,3,0,rv,3
2952,36,0,2,k,b2,false,4355,2,2,rv,2
3208,12,1,1,b1,k,false,6141,2,2,rv,2
4922,12,0,1,k,k,true,6731,4,2,rv,1
6066,12,0,1,k,k,false,6073,2,2,rv,1
482,24,2,1,b2,b1,false,6407,3,0,rv,3
2141,48,1,2,c2,b2,true,5115,4,2,rv,3
277,17,1,1,c2,b2,true,2233,2,0,rv,2
5541,12,0,1,k,k,true,5576,2,2,rv,1
4344,4,1,0,b2,k,true,4361,3,2,rv,1
3547,28,2,0,k,k,true,3594,3,0,rv,2
5528,4,1,0,b1,k,false,5560,3,2,rv,1
5456,36,2,0,k,k,true,7319,2,2,rv,2
2604,30,1,1,k,c2,false,3632,3,2,rv,2
3401,30,1,1,k,c2,false,6467,2,2,rv,2
2943,16,0,2,c2,b2,true,4756,2,0,rv,2
4500,4,0,0,k,k,false,4516,3,2,rv,0
4234,52,2,1,c2,b1,true,6632,2,2,rv,3
3030,48,0,3,c2,b2,false,4950,2,0,rv,3
5846,14,1,0,k,k,true,7126,4,2,rv,1
4207,10,1,0,k,k,true,4272,2,2,rv,1
5749,16,0,2,c2,b2,false,5781,2,0,rv,2
3601,4,0,0,k,k,true,3652,3,2,rv,0
2021,30,2,1,b1,c2,false,4853,2,2,rv,3
2141,12,1,1,b1,k,false,5255,3,2,rv,2
3282,24,1,2,b1,k,false,5490,2,2,rv,3
2975,12,1,1,b1,k,false,2981,2,2,rv,2
3830,36,3,0,b1,c2,false,6722,2,2,rv,3
6199,36,1,1,k,k,true,6739,2,2,rv,2
261,75,2,2,c2,b1,false,3202,2,0,rv,4
3262,36,2,0,k,k,true,5653,4,2,rv,2
1602,98,3,1,b1,k,true,6363,2,2,rv,4
4427,36,0,2,k,k,false,6500,3,2,rv,2
3140,17,1,1,c2,b1,false,4723,2,0,rv,2
4130,219,4,2,b3,b1,true,7242,2,2,tn,6
5143,12,1,1,b2,k,true,5166,3,2,rv,2
3336,17,1,1,c2,b1,true,3448,2,0,rv,2
3604,36,2,0,k,k,true,3607,2,3,rv,2
2357,4,1,0,b2,k,true,2361,2,0,rv,1
4042,48,0,3,c2,b2,false,6692,2,3,rv,3
6279,12,0,1,k,k,false,6597,3,2,rv,1
2901,32,0,3,c2,b2,true,5674,2,0,rv,3
763,12,1,1,b1,k,false,763,5,2,rv,2
5142,73,2,1,c2,b2,true,6931,3,2,rv,3
4658,12,1,1,b1,k,false,6418,2,2,rv,2
3029,6,0,1,c2,b1,true,4986,2,0,rv,1
2473,232,3,1,k,k,true,3534,3,0,rv,4
223,216,3,1,k,c2,false,5484,2,0,rv,4
3780,32,2,0,k,k,true,6382,3,2,rv,2
1130,72,2,2,b2,b2,true,7131,3,2,rv,4
4485,40,2,1,c2,b1,true,6754,2,2,rv,3
3426,158,2,2,c2,b1,false,7230,3,3,rv,4
6358,36,2,0,k,k,true,6369,2,2,rv,2
3129,44,1,1,k,k,false,3138,2,0,rv,2
6295,4,1,0,b2,k,true,6306,3,0,rv,1
2549,6,1,1,b2,b1,true,5125,2,0,rv,2
6714,10,1,0,k,k,true,7160,2,2,rv,1
1661,30,1,1,k,c2,false,3528,3,2,rv,2
3557,36,2,0,k,k,false,3574,2,0,rv,2
2801,78,3,0,k,k,true,3924,3,2,rv,3
3547,72,1,2,c2,b2,true,6726,2,2,rv,3
6267,10,1,0,k,k,true,6594,2,2,rv,1
3999,12,1,0,k,k,true,4033,3,0,rv,1
5775,4,0,0,k,k,true,6599,4,2,rv,0
1604,12,1,1,b1,k,false,7115,3,2,rv,2
4484,14,1,0,k,k,true,4521,2,0,rv,1
5857,32,2,0,k,k,true,5929,2,2,rv,2
3186,36,2,0,k,k,true,5063,2,2,rv,2
5747,8,1,1,b1,k,false,6249,3,0,rv,2
6811,24,0,2,c2,b2,false,7399,3,2,rv,2
6266,36,1,1,k,k,false,6566,2,2,rv,2
4648,8,1,1,b1,k,false,6575,2,3,rv,2
6498,34,2,0,k,k,true,6503,3,2,rv,2
5584,19,1,1,c2,b1,false,5657,2,2,rv,2
4656,25,1,1,c2,b2,true,6368,3,2,rv,2
6811,12,0,1,k,k,false,7255,3,2,rv,1
6022,14,1,0,k,k,true,6784,2,2,rv,1
4921,36,1,1,k,k,false,6699,2,3,rv,2
2561,12,1,1,b1,k,false,2563,3,2,rv,2
3821,72,0,3,k,b2,false,6682,2,4,rv,3
3826,30,1,2,c2,b2,false,6709,2,3,rv,3
5970,19,1,1,c2,b1,true,6007,3,0,rv,2
2930,26,2,0,k,k,true,4445,2,3,rv,2
3691,490,3,2,c1,b3,true,7393,3,2,rv,5
2547,4,1,0,b1,k,false,2547,2,0,rv,1
5590,10,1,0,k,c2,false,5663,3,2,rv,1
6387,14,1,0,k,k,true,6630,3,0,rv,1
254,96,3,1,b1,k,false,2093,2,2,rv,4
2690,4,1,0,b2,k,true,2694,2,0,rv,1
6189,4,0,0,k,k,true,6877,3,2,rv,0
2413,36,3,0,b2,k,true,6029,3,2,rv,3
6232,36,2,0,k,k,true,6237,2,2,rv,2
6478,10,1,0,k,k,true,7267,3,2,rv,1
4945,24,0,2,k,k,false,5058,3,2,rv,2
2853,32,2,0,k,k,true,4661,2,0,rv,2
6220,36,1,1,k,k,true,7005,2,2,rv,2
5152,68,2,2,b2,c2,false,6865,2,2,rv,4
5097,8,0,1,k,k,true,6405,2,0,rv,1
5912,4,0,0,k,k,true,7409,3,3,rv,0
291,152,4,1,b2,b2,false,3297,2,2,rv,5
2919,24,0,2,k,b1,false,4184,4,0,rv,2
5310,12,1,1,b1,k,false,6984,2,2,rv,2
4871,38,2,0,k,k,true,6665,2,4,rv,2
5611,44,2,1,b1,k,false,6979,3,2,rv,3
2942,14,1,0,k,k,true,2946,2,2,rv,1
6953,14,1,0,k,k,true,7431,3,3,rv,1
4264,32,2,0,k,c2,false,6926,3,0,rv,2
5092,24,1,1,k,k,true,5136,2,2,rv,2
2666,14,2,0,b2,k,true,2672,2,2,rv,2
205,24,0,2,k,b2,false,2724,3,2,rv,2
6611,10,1,0,k,k,true,7451,2,2,rv,1
5670,12,1,1,b2,k,true,5680,3,2,rv,2
4436,12,0,1,k,k,false,7013,2,4,rv,1
6209,14,1,0,k,k,true,6334,3,2,rv,1
2569,40,1,2,c2,b1,false,6521,4,2,rv,3
6238,10,1,0,k,k,true,6832,3,2,rv,1
3794,10,2,0,b1,c2,false,3794,2,0,rv,2
2702,96,2,1,k,c2,false,5832,2,0,rv,3
2645,10,1,0,k,k,true,2649,2,2,rv,1
2490,54,1,2,c2,b1,true,2500,2,0,rv,3
4427,12,1,1,b2,k,true,6240,2,0,rv,2
671,72,2,2,b2,b2,true,6453,3,2,rv,4
232,445,2,2,c1,b3,false,4685,2,2,fp,4
2568,524,2,3,c1,b3,false,5557,2,2,rv,5
