@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
349,210,1,2,k,b1,false,6772,4,2,rv,3
3794,156,2,2,b3,b2,true,3941,3,2,fp,4
3045,28,2,0,b1,k,false,4638,2,2,rv,2
332,16,2,0,b1,k,false,6278,4,0,rv,2
1605,10,0,1,k,k,false,4856,2,3,rv,1
4528,24,0,2,k,k,false,7076,2,2,rv,2
3574,4,1,0,b1,k,false,3588,2,0,rv,1
2915,10,1,1,b1,k,false,4198,3,2,rv,2
2636,24,1,1,k,c2,false,3685,2,2,rv,2
3030,6,0,1,c2,b1,true,4923,2,2,rv,1
3161,10,1,1,c2,b1,true,4888,2,2,rv,2
2085,12,2,0,b2,k,true,2092,3,0,rv,2
3249,7,0,1,c2,b2,false,6017,2,2,rv,1
6694,14,0,1,k,k,false,6853,2,0,rv,1
5553,10,1,1,c2,b1,true,6642,2,2,rv,2
4207,14,1,1,c2,b1,true,6236,3,2,rv,2
1603,4,1,0,b2,k,true,6799,2,3,rv,1
2833,4,0,0,k,k,true,4306,2,4,rv,0
7237,24,1,1,k,k,true,7449,3,3,rv,2
2678,12,1,0,k,k,false,2679,2,0,rv,1
2724,34,1,1,c2,b1,true,4967,2,2,rv,2
6799,36,1,1,k,k,true,7223,2,3,rv,2
6679,12,2,0,b2,k,false,7016,2,3,rv,2
3035,34,1,2,b1,k,false,5081,3,2,rv,3
5414,11,1,1,c2,b1,true,7373,2,2,rv,2
2985,42,0,3,c2,b1,true,6405,2,0,rv,3
2732,36,1,1,k,k,false,4306,2,4,rv,2
5849,10,0,1,k,k,false,7333,2,3,rv,1
233,91,0,4,c2,b1,false,1991,3,2,rv,4
6075,6,0,1,c2,b1,true,7395,2,3,rv,1
1904,90,0,3,k,b2,false,4346,2,3,rv,3
5802,24,1,1,k,k,true,7100,3,2,rv,2
4020,28,0,2,k,b2,false,6528,2,2,rv,2
5086,34,0,2,k,b2,false,6465,2,2,rv,2
2853,26,0,2,c2,b2,false,4058,2,2,rv,2
3838,36,1,1,k,c2,false,3852,2,2,rv,2
3206,14,1,1,c2,b1,true,6104,3,2,rv,2
4701,14,1,2,b2,b1,false,6831,2,2,rv,3
3065,43,2,1,c2,b1,true,5662,2,3,rv,3
4930,4,0,0,k,k,true,4961,2,0,rv,0
2712,18,1,2,b1,b2,false,6031,3,0,rv,3
4445,10,1,1,b1,k,false,7235,3,3,rv,2
1606,46,1,2,b1,k,true,7317,3,3,rv,3
6358,108,2,1,k,k,true,7156,3,2,rv,3
3346,14,0,1,k,k,true,3380,3,2,rv,1
1753,147,1,2,c2,b2,false,3853,3,2,rv,3
2734,145,0,4,c2,b1,false,7027,2,3,rv,4
4161,38,2,1,c2,b1,true,7442,2,2,rv,3
1606,84,1,1,k,c2,false,6667,2,3,rv,2
2865,19,0,2,c2,b1,true,4061,2,0,rv,2
4653,24,2,0,k,k,true,6349,2,3,rv,2
4866,12,1,0,k,k,false,6201,2,0,rv,1
2735,78,1,2,k,b2,false,4320,2,2,rv,3
283,78,1,3,b1,k,true,3220,2,2,rv,4
3166,18,0,2,c2,b2,false,5076,3,4,rv,2
3042,24,2,0,k,k,true,7036,4,2,rv,2
4438,14,1,1,b1,k,false,6419,3,2,rv,2
277,652,1,4,c1,b3,true,2226,2,0,rv,5
6742,14,0,1,k,k,false,7155,2,2,rv,1
3040,14,1,1,b2,k,false,6627,2,2,rv,2
2909,14,2,1,b2,b1,true,2911,2,2,rv,3
1419,14,1,1,c2,b1,true,7039,4,2,rv,2
344,6,1,1,b1,b1,true,3334,4,0,rv,2
6294,14,0,1,k,k,false,6944,3,2,rv,1
5767,26,0,2,k,k,false,5899,2,2,rv,2
1414,36,0,2,k,k,false,6527,3,0,rv,2
2809,96,0,3,k,b2,false,6213,3,0,rv,3
5316,26,0,2,k,k,false,7016,2,3,rv,2
3165,14,1,1,c2,b1,true,5041,3,3,rv,2
4136,44,1,1,k,k,true,4145,2,2,rv,2
247,52,2,1,c2,b1,true,247,2,0,rv,3
1602,98,0,3,k,b2,false,7040,2,2,rv,3
4881,8,1,0,k,k,true,6467,3,2,rv,1
3173,70,0,3,k,b2,false,5084,2,2,rv,3
1793,26,0,2,k,b2,false,3974,3,0,rv,2
5846,24,1,1,k,c2,false,5888,2,2,rv,2
5746,14,0,2,c2,b1,true,6796,2,2,rv,2
4129,48,3,0,k,k,true,7241,2,2,rv,3
1602,12,1,0,k,k,true,1602,2,5,rv,1
4974,128,0,4,c2,b1,false,7135,2,0,rv,4
2758,70,0,3,k,b2,false,4776,3,2,rv,3
5554,12,1,0,k,k,true,6588,3,0,rv,1
4448,14,0,2,c2,b1,true,6640,2,2,rv,2
2944,36,0,2,k,k,false,4395,3,2,rv,2
234,33,1,3,b2,b1,true,3041,2,0,rv,4
3546,14,1,1,c2,b1,true,3606,3,3,rv,2
6273,4,0,0,k,k,false,6330,3,3,rv,0
3042,72,2,1,k,k,true,4552,3,2,rv,3
4712,4,0,0,k,k,false,4731,2,3,rv,0
5328,8,1,0,k,k,true,6535,2,2,rv,1
231,778,2,3,c1,b3,true,4383,3,2,fp,5
3996,22,1,1,c2,b2,false,4091,2,3,rv,2
3022,28,1,1,k,k,true,4830,2,2,rv,2
2901,16,2,0,k,k,true,2905,2,2,rv,2
2161,36,0,2,k,b2,false,5205,2,0,rv,2
2661,29,3,1,b2,b1,true,4965,2,2,rv,4
3284,4,1,0,b2,k,false,7194,3,2,rv,1
3063,84,0,3,k,b2,false,5692,2,2,rv,3
4939,8,1,0,k,c2,false,6904,2,2,rv,1
2776,14,1,1,b1,k,false,6353,3,3,rv,2
3132,10,1,1,c2,b1,true,4828,2,2,rv,2
2681,14,1,1,c2,b1,true,6964,3,2,rv,2
5759,36,0,2,k,k,false,6449,3,2,rv,2
3273,34,0,2,k,k,false,5436,2,3,rv,2
6197,12,1,0,k,k,true,6227,3,2,rv,1
3195,36,0,2,k,k,false,5820,3,0,rv,2
2776,84,2,1,b2,c2,false,6405,2,0,rv,3
6002,14,0,1,k,k,false,6160,3,2,rv,1
6722,72,2,1,k,k,true,7124,2,2,rv,3
6353,4,0,0,k,k,true,7028,2,3,rv,0
6256,24,1,1,k,k,true,6874,3,2,rv,2
6687,10,1,1,b1,k,false,6712,3,3,rv,2
6066,8,1,0,k,k,true,7142,2,2,rv,1
6715,14,2,1,b2,b1,true,6780,3,2,rv,3
3441,12,1,0,k,k,false,6522,2,2,rv,1
4520,38,0,2,k,k,false,7007,3,4,rv,2
