@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
2669,441,0,2,c1,b3,false,6929,3,2,tn,2
4481,38,2,0,k,k,false,6747,2,2,rv,2
3249,30,0,2,c2,b1,false,6618,4,2,rv,2
4511,144,2,1,k,k,true,6965,2,2,rv,3
2601,28,1,1,b1,k,false,3821,2,4,rv,2
2351,32,0,2,k,k,true,5835,2,2,rv,2
3556,38,2,0,k,k,false,6231,2,2,rv,2
1677,36,1,2,b1,b1,false,3593,2,0,rv,3
2688,60,1,1,k,k,true,5543,2,2,rv,2
5553,60,2,1,b2,k,true,6606,4,3,rv,3
465,144,2,2,k,b1,false,5679,3,0,rv,4
2483,36,3,0,b1,k,true,3407,3,0,rv,3
1605,88,4,0,b1,k,true,6645,2,4,rv,4
3669,36,1,2,c2,b1,true,7002,2,3,rv,3
4094,32,2,0,k,k,true,7068,2,2,rv,2
2301,469,3,2,c1,b3,true,5677,3,2,rv,5
3194,23,1,1,c2,b2,true,4898,2,0,rv,2
6472,14,1,0,k,k,true,7297,2,3,rv,1
5202,778,2,3,c1,b3,false,7169,3,2,rv,5
5528,72,0,3,k,b2,false,6912,3,2,rv,3
2703,24,0,2,k,b1,false,6969,3,3,rv,2
2559,4,0,0,k,k,false,2564,2,2,rv,0
5747,36,2,0,k,k,true,6249,3,0,rv,2
2530,487,4,1,c1,b3,true,6661,2,3,rv,5
2739,94,2,1,k,k,true,2976,2,0,rv,3
6275,40,1,1,k,k,false,6661,3,3,rv,2
6239,6,0,1,c2,b1,true,6517,3,0,rv,1
2689,8,0,1,k,k,false,2689,2,2,rv,1
5171,4,0,0,k,k,true,5301,3,2,rv,0
4597,18,1,1,c2,b1,true,7364,3,2,rv,2
5188,12,0,1,k,k,true,5239,2,0,rv,1
5854,16,2,0,b1,k,false,7101,3,2,rv,2
2834,68,3,0,k,k,true,4127,2,3,rv,3
3299,6,0,1,c2,b1,true,5733,2,3,rv,1
755,40,3,0,b1,k,true,7355,3,3,rv,3
1056,16,0,2,c2,b2,true,6279,4,2,rv,2
6316,28,2,0,k,k,true,6324,2,2,rv,2
5746,6,0,1,c2,b1,true,6192,2,0,rv,1
6782,38,3,0,b1,k,true,7209,3,2,rv,3
2746,28,2,0,k,k,true,7097,3,2,rv,2
2658,72,0,3,k,b2,false,3698,3,0,rv,3
5362,18,0,2,c2,b1,true,6717,3,2,rv,2
4022,36,2,0,k,k,false,6533,2,2,rv,2
6247,4,1,0,b1,k,false,6247,2,0,rv,1
5757,12,0,1,k,k,false,5854,2,2,rv,1
4692,104,4,0,b1,k,true,6664,2,3,rv,4
3117,26,2,0,k,k,true,5492,2,2,rv,2
5966,10,2,0,b2,k,true,5982,2,0,rv,2
6386,40,2,0,k,k,false,6393,2,2,rv,2
