@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
559,204,1,2,k,b1,false,6630,3,0,rv,3
3777,28,0,2,k,k,true,3939,2,0,rv,2
3217,70,1,1,k,k,false,5401,2,2,rv,2
4484,98,1,1,k,k,true,6779,2,2,rv,2
2989,56,1,1,k,k,true,4378,2,2,rv,2
1743,219,1,3,c2,b1,true,3781,2,2,rv,4
5087,124,1,2,c2,b2,false,6519,3,3,rv,3
6820,16,1,0,k,k,true,7341,3,4,rv,1
4308,171,1,3,c2,b1,false,7076,2,2,rv,4
3778,108,2,1,k,k,true,3809,2,0,rv,3
4702,14,1,1,c2,b1,true,6724,3,2,rv,2
2512,174,2,3,b3,k,false,6207,2,0,rv,5
5196,30,1,1,k,k,true,7140,2,2,rv,2
3327,14,0,1,k,k,false,3400,2,0,rv,1
3052,84,2,1,b1,k,false,5473,3,2,rv,3
6888,16,3,0,b2,c2,false,6888,2,2,rv,3
6232,36,2,0,k,k,true,6283,2,0,rv,2
2963,36,2,0,k,k,true,5996,2,0,rv,2
3874,4,0,0,k,k,true,3930,2,3,rv,0
6555,24,2,0,k,k,true,6588,2,0,rv,2
3332,51,1,1,c2,b2,false,6226,3,0,rv,2
4647,26,0,2,k,b2,false,6252,2,0,rv,2
3305,40,0,2,k,b2,false,6992,2,3,rv,2
6957,28,2,1,b2,k,true,6961,2,0,rv,3
4206,32,2,0,k,c2,false,6408,2,2,rv,2
6686,4,0,0,k,k,true,7070,3,2,rv,0
1362,12,1,1,b2,k,false,7359,3,2,rv,2
3217,4,1,0,b1,k,true,6965,3,2,rv,1
3398,17,1,2,b2,b1,true,3413,3,0,rv,3
3130,10,0,1,k,k,false,4773,2,0,rv,1
5096,84,2,0,k,k,false,7073,2,2,rv,2
5591,28,1,1,k,k,true,6838,3,0,rv,2
1608,144,4,1,b3,k,true,5945,2,3,rv,5
