@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
b2,14,1,1,c2,k,true,1,1,0,fp,2
b2,14,1,1,c2,b2,false,1,1,0,fp,2
f,24,0,2,c2,b2,true,2,1,0,fp,2
b2,10,1,1,c2,b2,false,1,1,0,fp,2
c,25,0,2,c2,b2,true,2,1,0,fp,2
k,36,0,2,c2,k,true,3,1,2,tn,2
b2,36,1,2,k,k,true,3,2,2,rv,3
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
c,23,0,2,c2,b2,true,1,2,0,fp,2
f,61,0,3,c2,b2,true,1,3,0,tn,3
b2,14,1,1,c2,b2,false,1,1,0,fp,2
f,25,0,2,c2,b2,true,0,1,0,fp,2
b2,14,1,1,c2,b2,false,1,1,2,fp,2
b2,14,1,1,c2,k,true,1,2,0,fp,2
b2,4,1,0,k,k,false,1,2,0,fp,1
b3,82,2,0,b2,c2,false,1,2,0,tn,2
b2,14,1,1,c2,k,true,1,2,2,fp,2
b2,10,1,1,c2,b2,false,2,2,0,fp,2
b2,14,1,1,c2,k,true,1,2,2,fp,2
c,310,1,2,b2,b2,true,1,2,2,fp,3
c,629,1,3,c1,b3,true,1,2,2,tn,4
c,629,1,3,c1,b3,true,1,2,3,rv,4
b2,14,1,1,c2,b2,false,1,2,0,fp,2
f,7,0,1,k,b2,true,2,3,0,fp,1
b2,14,1,1,c2,b2,false,2,2,0,fp,2
b2,12,1,1,c2,k,true,2,2,0,fp,2
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,14,1,1,c2,b2,false,2,1,0,fp,2
b3,162,2,1,b2,c2,false,2,2,0,tn,3
b2,4,1,0,k,k,true,1,1,0,fp,1
b3,82,2,0,b2,k,true,1,2,0,tn,2
b2,14,1,1,c2,b2,false,1,1,0,fp,2
f,27,0,2,c2,b2,true,1,2,2,fp,2
b2,10,1,1,c2,b2,false,1,2,0,fp,2
f,25,0,2,c2,b2,true,1,2,0,fp,2
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b3,162,2,1,b2,c2,false,1,2,0,tn,3
b2,4,1,0,k,k,true,1,1,0,fp,1
b2,4,1,0,k,k,false,0,2,0,fp,1
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
c,31,0,2,c2,b2,true,2,2,2,fp,2
b1,46,1,2,c2,k,true,2,3,2,tn,3
b2,4,1,0,k,k,false,2,1,0,fp,1
b2,4,1,0,k,k,true,1,2,2,fp,1
b2,14,1,1,c2,b2,false,2,2,0,fp,2
b2,4,1,0,k,k,true,2,1,2,fp,1
b2,10,1,1,c2,b2,false,1,2,0,fp,2
c,31,0,2,c2,b2,true,3,1,0,fp,2
f,83,0,3,c2,b2,true,3,2,0,tn,3
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b3,162,2,1,b2,c2,false,1,2,2,tn,3
c,29,0,2,c2,b2,true,2,1,0,fp,2
b1,42,1,2,c2,k,true,2,2,0,tn,3
b2,14,1,1,c2,b2,false,2,1,2,fp,2
b2,4,1,0,k,k,true,1,2,2,fp,1
b2,4,1,0,k,k,false,0,1,2,fp,1
b2,4,1,0,k,k,true,1,1,0,fp,1
b3,82,2,0,b2,k,true,2,2,0,tn,2
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b3,162,2,1,b2,c2,false,1,3,0,tn,3
c,481,1,2,c2,b3,true,1,3,2,rv,3
b2,14,1,1,c2,k,true,1,1,2,fp,2
b2,14,1,1,c2,b2,false,2,2,2,fp,2
b2,4,1,0,k,k,true,0,1,2,fp,1
b2,14,1,1,c2,b2,false,0,2,2,fp,2
f,25,0,2,c2,b2,true,3,1,0,fp,2
b2,4,1,0,k,k,false,0,2,3,fp,1
b2,12,1,1,c2,k,true,3,2,2,fp,2
b2,10,1,1,c2,b2,false,1,1,2,fp,2
b2,12,1,1,c2,k,true,1,1,2,fp,2
b2,4,1,0,k,k,false,1,1,0,fp,1
b2,16,1,1,c2,k,true,2,2,0,fp,2
b2,14,1,1,c2,b2,false,2,2,2,fp,2
f,27,0,2,c2,b2,true,2,2,2,fp,2
b2,10,1,1,c2,b2,false,2,2,2,fp,2
b3,256,2,2,b2,b2,false,2,2,2,fp,4
c,589,2,2,b2,b3,true,3,2,2,tn,4
c,589,2,2,b2,b3,true,3,2,2,rv,4
b2,12,1,1,c2,k,true,0,1,2,fp,2
b2,14,1,1,c2,b2,false,2,1,0,fp,2
b2,4,1,0,k,k,true,1,2,2,fp,1
b2,14,1,1,c2,b2,false,1,2,2,fp,2
b2,4,1,0,k,k,true,2,1,0,fp,1
b2,14,1,1,c2,b2,false,0,2,3,fp,2
c,314,1,2,b2,b2,false,0,2,3,fp,3
b3,466,2,2,c1,b2,false,0,2,4,tn,4
c,633,2,2,b2,b3,true,1,2,4,rv,4
f,27,0,2,c2,b2,true,1,2,0,fp,2
b2,4,1,0,k,k,false,2,2,0,fp,1
b2,4,1,0,k,k,true,1,3,0,fp,1
b2,10,1,1,c2,b2,false,1,2,2,fp,2
b2,4,1,0,k,k,true,1,1,2,fp,1
b2,14,1,1,c2,b2,false,2,2,0,fp,2
b2,14,1,1,c2,k,true,2,2,0,fp,2
b2,4,1,0,k,k,false,2,2,0,fp,1
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,4,1,0,k,k,true,0,2,2,fp,1
b2,4,1,0,k,k,true,1,1,0,fp,1
b2,14,1,1,c2,b2,false,2,1,0,fp,2
f,31,0,2,c2,b2,true,1,2,2,fp,2
b2,10,1,1,c2,b2,false,1,2,0,fp,2
b2,12,1,1,c2,k,true,2,2,2,fp,2
b3,14,1,1,c2,b2,false,2,2,2,fp,2
b3,4,1,0,k,k,true,1,2,2,fp,1
b3,14,1,1,c2,b2,false,1,1,0,fp,2
b3,4,1,0,k,k,true,0,1,0,fp,1
b3,14,1,1,c2,b2,false,1,2,2,fp,2
b3,4,1,0,k,k,true,1,1,0,fp,1
b3,14,1,1,c2,b2,false,1,2,0,fp,2
b3,4,1,0,k,k,true,1,1,2,fp,1
b3,14,1,1,c2,b2,false,2,2,0,fp,2
b3,4,1,0,k,k,true,1,2,2,fp,1
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,14,1,1,c2,k,true,1,1,0,fp,2
b2,4,1,0,k,k,false,1,2,0,fp,1
b2,16,1,1,c2,k,true,1,1,0,fp,2
b2,10,1,1,c2,b2,false,0,2,3,fp,2
b1,70,2,1,b2,c2,false,0,3,4,tn,3
f,116,2,2,b1,b1,false,0,3,4,tn,4
b2,16,1,1,c2,k,true,1,1,0,fp,2
b3,194,2,2,b2,b2,true,1,1,0,fp,4
c,538,2,2,b2,b3,false,2,2,2,tn,4
c,538,2,2,b2,b3,false,2,2,2,rv,4
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,4,1,0,k,k,true,2,1,0,fp,1
b1,28,2,0,b2,k,true,2,2,0,tn,2
k,32,2,0,b1,k,true,2,2,0,rv,2
b2,14,1,1,c2,b2,false,0,1,0,fp,2
k,98,1,1,b2,c2,false,0,2,2,tn,2
f,150,1,2,k,b1,false,0,2,2,tn,3
f,31,0,2,c2,b2,true,2,2,0,fp,2
b2,10,1,1,c2,b2,false,2,2,2,fp,2
f,27,0,2,c2,b2,true,2,2,0,fp,2
b2,4,1,0,k,k,false,2,2,0,fp,1
b2,4,1,0,k,k,true,0,1,2,fp,1
b2,4,1,0,k,k,false,1,2,0,fp,1
b2,4,1,0,k,k,true,0,2,2,fp,1
k,28,1,0,b2,k,true,0,2,2,tn,1
f,34,1,1,k,b1,true,0,3,2,rv,2
b2,4,1,0,k,k,false,2,1,0,fp,1
k,28,1,0,b2,c2,false,2,2,0,tn,1
b2,44,2,1,k,b1,false,2,2,0,tn,3
k,184,2,1,b2,c2,false,3,2,2,rv,3
f,324,2,2,k,b2,false,3,2,2,rv,4
c,29,0,2,c2,b2,true,0,1,2,fp,2
k,42,0,2,c2,k,true,1,1,2,tn,2
k,42,0,2,k,k,true,1,2,2,rv,2
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b2,4,1,0,k,k,true,3,1,0,fp,1
b2,14,1,1,c2,b2,false,1,2,2,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,4,1,0,k,k,false,2,1,0,fp,1
f,30,0,2,c2,b2,true,2,2,0,fp,2
b2,4,1,0,k,k,false,2,1,0,fp,1
k,16,1,0,b2,c2,false,3,2,0,tn,1
k,16,1,0,k,k,false,4,2,2,rv,1
f,29,1,1,k,b2,false,4,2,2,rv,2
b2,14,1,1,c2,k,true,0,2,0,fp,2
k,60,1,1,b2,k,true,1,3,0,tn,2
f,71,1,2,k,b1,true,1,3,0,rv,3
b2,10,1,1,c2,b2,false,2,2,2,fp,2
b2,42,2,1,b2,c2,false,2,2,2,tn,3
b1,108,3,1,b2,c2,false,2,2,2,rv,4
b2,14,1,1,c2,k,true,1,2,0,fp,2
k,60,1,1,b2,k,true,2,3,0,tn,2
f,71,1,2,k,b1,true,3,3,0,rv,3
b2,4,1,0,k,k,false,0,1,2,fp,1
f,25,0,2,c2,b2,true,2,1,0,fp,2
b2,14,1,1,c2,b2,false,2,2,0,fp,2
b2,16,1,1,c2,k,true,2,1,0,fp,2
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,14,1,1,c2,k,true,1,2,0,fp,2
b2,4,1,0,k,k,false,0,2,2,fp,1
k,16,1,0,b2,c2,false,1,3,2,tn,1
f,25,1,1,k,b1,false,1,3,2,tn,2
b2,12,1,1,c2,k,true,2,1,0,fp,2
b2,14,1,1,c2,b2,false,2,2,2,fp,2
k,60,1,1,b2,c2,false,3,2,3,tn,2
b1,60,2,1,k,k,false,3,2,3,rv,3
b2,4,1,0,k,k,true,0,3,0,fp,1
b1,16,2,0,b2,k,true,0,3,0,tn,2
b2,14,1,1,c2,k,true,1,2,0,fp,2
b2,4,1,0,k,k,false,1,2,0,fp,1
b2,4,1,0,k,k,true,0,1,2,fp,1
b2,4,1,0,k,k,false,1,3,0,fp,1
b2,14,1,1,c2,k,true,2,1,2,fp,2
f,113,1,2,b2,b2,true,2,1,2,fp,3
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
k,16,1,0,b2,k,true,1,2,0,tn,1
b1,16,2,0,k,k,true,2,2,2,rv,2
f,7,0,1,k,b2,true,0,2,2,fp,1
k,14,0,1,c2,b2,false,1,2,0,fp,1
k,14,0,1,k,k,false,2,2,2,tn,1
f,26,0,2,k,b2,false,2,2,2,tn,2
c,30,0,2,c2,b2,true,1,2,0,fp,2
f,79,0,3,c2,b2,true,2,3,2,tn,3
b1,14,1,1,c2,b2,false,1,1,0,fp,2
k,24,1,1,b1,c2,false,2,2,2,tn,2
k,24,1,1,k,k,false,2,2,2,rv,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,12,2,0,b2,k,true,2,3,2,tn,2
k,36,2,0,b2,k,true,3,4,2,rv,2
k,4,0,0,k,k,false,0,2,0,fp,0
b2,4,1,0,k,k,false,0,2,0,tn,1
c,131,1,2,c2,b1,true,2,2,2,fp,3
k,178,1,2,c2,k,true,2,3,2,tn,3
k,178,1,2,k,k,true,2,3,2,rv,3
k,14,0,1,c2,b2,false,1,2,2,fp,1
c,26,0,2,k,b2,false,1,2,2,fp,2
k,38,0,2,c2,b2,false,1,2,2,tn,2
k,38,0,2,k,k,false,1,2,4,rv,2
k,14,0,1,c2,b2,false,1,1,2,fp,1
c,24,0,2,k,b2,false,1,1,2,fp,2
k,34,0,2,c2,b2,false,2,2,2,tn,2
c,62,0,3,k,b2,false,2,2,2,tn,3
k,90,0,3,c2,b2,false,2,2,2,rv,3
k,4,0,0,k,k,true,1,2,2,fp,0
b2,4,1,0,k,k,true,1,2,2,tn,1
k,4,0,0,k,k,false,1,1,2,fp,0
f,7,0,1,k,b2,false,1,1,2,fp,1
k,16,0,1,c2,k,true,1,1,0,fp,1
k,16,0,1,k,k,true,2,1,0,tn,1
f,19,0,2,k,b1,true,3,2,2,rv,2
k,14,0,1,c2,b2,false,2,1,0,fp,1
k,14,0,1,k,k,false,3,2,0,tn,1
b2,14,1,1,k,k,false,3,3,2,rv,2
b1,12,2,0,b2,k,true,2,1,0,fp,2
b2,36,2,1,b2,c2,false,2,1,0,fp,3
k,10,0,1,c2,b2,false,2,1,0,fp,1
k,10,0,1,k,k,false,3,1,0,tn,1
b1,10,1,1,k,k,false,3,2,0,rv,2
k,14,0,1,c2,b2,false,1,2,0,fp,1
b2,14,1,1,k,k,false,1,3,2,tn,2
k,36,1,1,b2,c2,false,1,4,2,rv,2
k,36,1,1,b2,c2,false,0,2,0,fp,2
k,36,1,1,k,k,false,1,2,0,tn,2
f,67,1,2,k,b2,false,1,2,0,tn,3
k,14,0,1,c2,b2,false,1,2,2,fp,1
b2,14,1,1,k,k,false,2,2,2,tn,2
k,84,1,1,b2,c2,false,2,2,3,rv,2
f,150,1,2,k,b2,false,2,2,3,rv,3
k,4,0,0,k,k,true,2,1,0,fp,0
k,4,0,0,k,k,true,2,2,0,tn,0
c,6,0,1,k,b1,true,3,2,0,rv,1
k,14,0,1,c2,b2,false,2,2,0,fp,1
b1,14,1,1,k,k,false,2,2,0,tn,2
k,24,1,1,b1,c2,false,2,2,0,rv,2
k,12,1,0,b2,k,true,2,1,0,fp,1
k,12,1,0,k,k,true,2,2,2,tn,1
k,12,1,0,k,k,true,3,3,2,rv,1
b2,12,1,1,c2,k,true,0,1,3,fp,2
k,14,0,1,c2,b2,false,1,1,0,fp,1
b2,22,1,2,k,b1,false,1,1,0,fp,3
f,120,1,3,b2,b2,false,1,1,0,fp,4
k,12,1,0,b2,k,true,2,2,0,fp,1
k,12,1,0,k,k,true,3,2,0,tn,1
f,14,1,1,k,b1,true,3,2,0,rv,2
k,12,1,0,b2,k,true,1,3,2,fp,1
c,21,1,1,k,b2,true,1,3,2,tn,2
f,41,1,2,c2,b1,true,2,3,2,rv,3
k,12,1,0,b2,k,true,0,2,2,fp,1
b2,12,2,0,k,k,true,1,2,2,tn,2
k,14,0,1,c2,b2,false,0,1,0,fp,1
c,23,0,2,k,b1,false,0,1,0,fp,2
k,32,0,2,c2,b1,false,1,2,0,tn,2
b2,32,1,2,k,k,false,1,2,2,rv,3
f,193,1,3,b2,b2,false,1,2,2,rv,4
k,10,0,1,c2,b2,false,2,2,2,fp,1
b2,10,1,1,k,k,false,2,2,2,tn,2
k,4,0,0,k,k,true,0,2,0,fp,0
k,4,0,0,k,k,true,0,2,2,tn,0
k,4,0,0,k,k,true,0,2,2,rv,0
k,36,1,1,b2,c2,false,1,2,0,fp,2
f,53,1,2,k,b1,false,1,2,0,fp,3
k,14,0,1,c2,b2,false,2,1,0,fp,1
k,14,0,1,k,k,false,2,2,0,tn,1
f,26,0,2,k,b2,false,2,2,0,tn,2
k,12,1,0,b2,k,true,1,2,0,fp,1
f,21,1,1,k,b2,true,1,2,2,tn,2
k,14,0,1,c2,b2,false,0,1,2,fp,1
c,24,0,2,k,b2,false,0,1,2,fp,2
k,34,0,2,c2,b2,false,0,2,2,tn,2
f,63,0,3,k,b2,false,0,2,2,tn,3
k,88,1,2,c2,b2,false,0,2,0,fp,3
b3,128,2,3,k,b1,false,0,2,0,fp,5
k,12,1,0,b2,k,true,0,2,2,fp,1
b2,12,2,0,k,k,true,0,3,2,tn,2
b1,36,3,0,b2,k,true,0,3,3,rv,3
b1,16,1,1,c2,k,true,1,2,0,fp,2
b1,24,2,1,b1,k,true,1,2,0,tn,3
k,48,2,1,b1,k,true,2,2,0,rv,3
k,4,0,0,k,k,false,0,1,2,fp,0
b2,4,1,0,k,k,false,0,2,2,tn,1
k,4,0,0,k,k,true,3,2,2,fp,0
k,4,0,0,k,k,true,4,2,0,tn,0
c,6,0,1,k,b1,true,5,3,0,rv,1
k,10,0,1,c2,b2,false,1,2,2,fp,1
c,18,0,2,k,b2,false,1,2,2,fp,2
k,26,0,2,c2,b2,false,2,2,2,tn,2
c,48,0,3,k,b2,false,2,2,2,tn,3
k,70,0,3,c2,b2,false,2,3,2,rv,3
k,14,0,1,c2,b2,false,0,3,0,fp,1
k,14,0,1,k,k,false,0,3,2,tn,1
k,14,0,1,k,k,false,0,3,3,rv,1
k,4,0,0,k,k,true,0,2,0,fp,0
b1,4,1,0,k,k,true,1,2,0,tn,1
b2,8,2,0,b1,k,true,2,2,0,rv,2
k,12,1,0,b2,k,true,2,1,0,fp,1
b1,12,2,0,k,k,true,2,2,0,tn,2
k,24,2,0,b1,k,true,2,3,0,rv,2
k,28,1,1,c2,b2,false,0,1,0,fp,2
b3,39,2,2,k,b1,false,0,1,0,fp,4
k,14,0,1,c2,b2,false,0,2,0,fp,1
k,14,0,1,k,k,false,1,3,0,tn,1
k,14,0,1,k,k,false,1,4,2,rv,1
f,26,0,2,k,b2,false,1,4,2,rv,2
b1,4,1,0,k,k,true,0,2,0,fp,1
k,4,0,0,k,k,false,2,2,0,fp,0
k,4,0,0,k,k,false,2,2,2,tn,0
k,4,0,0,k,k,false,2,2,2,rv,0
k,14,0,1,c2,b2,false,2,1,2,fp,1
f,24,0,2,k,b2,false,2,1,2,fp,2
k,4,0,0,k,k,true,0,1,0,fp,0
k,4,0,0,k,k,true,1,2,0,tn,0
f,6,0,1,k,b1,true,1,2,0,rv,1
k,14,0,1,c2,b2,false,2,1,0,fp,1
k,14,0,1,k,k,false,3,2,0,tn,1
b2,14,1,1,k,k,false,3,3,2,rv,2
k,4,0,0,k,k,true,1,2,2,fp,0
k,4,0,0,k,k,true,1,3,2,tn,0
f,6,0,1,k,b1,true,2,3,3,rv,1
k,14,0,1,c2,b2,false,2,1,0,fp,1
c,24,0,2,k,b2,false,2,1,0,fp,2
k,34,0,2,c2,b2,false,2,2,0,tn,2
f,62,0,3,k,b2,false,2,2,0,tn,3
k,4,0,0,k,k,true,0,1,2,fp,0
c,7,0,1,k,b2,true,1,2,2,tn,1
k,10,0,1,c2,k,true,1,2,2,rv,1
k,10,0,1,c2,b2,false,2,2,0,fp,1
b2,10,1,1,k,k,false,3,2,3,tn,2
b1,36,2,1,b2,c2,false,3,3,3,rv,3
k,14,0,1,c2,b2,false,1,2,2,fp,1
f,26,0,2,k,b2,false,1,2,2,fp,2
k,14,0,1,c2,b2,false,1,1,0,fp,1
c,22,0,2,k,b1,false,1,1,0,fp,2
k,30,0,2,c2,b1,false,2,1,2,tn,2
