@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
3217,10,1,0,k,k,false,6984,2,2,rv,1
1898,302,3,1,b3,c2,false,7128,3,2,tn,4
177,311,2,2,b3,b3,true,2579,2,0,tn,4
3206,66,1,2,c2,b1,true,4962,2,0,rv,3
3565,60,1,1,k,k,true,6299,2,2,rv,2
2534,16,0,1,k,k,true,3194,2,0,rv,1
6266,16,0,1,k,k,true,6558,2,3,rv,1
3109,72,2,1,k,b1,false,5288,4,3,rv,3
2757,66,3,1,b1,c2,false,7114,2,2,rv,4
5803,14,1,0,k,k,true,6750,3,2,rv,1
5546,24,1,1,k,k,true,5715,2,2,rv,2
5819,4,0,0,k,k,true,6975,2,3,rv,0
1648,4,1,0,b2,k,true,6614,2,3,rv,1
2062,452,1,4,c1,b2,false,7455,3,3,rv,5
6273,34,2,0,k,k,true,6276,2,0,rv,2
5098,36,2,1,b2,k,true,5210,2,0,rv,3
7238,4,0,0,k,k,true,7393,2,2,rv,0
2809,40,2,0,k,c2,false,5754,2,2,rv,2
4071,24,1,1,k,k,true,4188,2,2,rv,2
4933,52,1,2,k,k,true,6994,2,3,rv,3
2083,54,1,2,c2,b1,true,6787,3,2,rv,3
4969,6,0,1,c2,b1,true,4995,3,2,rv,1
5142,36,0,2,k,b1,false,5194,2,2,rv,2
6102,26,2,0,k,k,true,6103,3,2,rv,2
5362,36,0,2,k,b2,false,7121,2,2,rv,2
4453,210,2,1,k,c2,false,6584,3,2,rv,3
5380,14,1,0,k,k,true,6918,2,3,rv,1
2864,32,1,1,k,c2,false,6543,4,2,rv,2
6504,34,2,0,k,k,true,6511,2,0,rv,2
5097,44,1,1,k,k,false,5220,2,0,rv,2
6196,4,1,0,b1,k,false,6282,3,0,rv,1
6680,4,0,0,k,k,true,6728,3,2,rv,0
5583,8,0,1,k,b1,false,5610,3,0,rv,1
3911,36,2,1,b2,k,true,7124,3,2,rv,3
4648,10,2,0,b2,k,true,4719,2,2,rv,2
5346,4,0,0,k,k,false,5349,3,0,rv,0
3166,24,1,1,k,k,true,5289,3,3,rv,2
3337,36,0,3,c2,b1,false,3461,2,2,rv,3
3349,17,1,1,c2,b1,true,6290,3,0,rv,2
2754,58,2,1,c2,b1,false,2754,3,0,rv,3
5547,24,2,0,k,k,true,7308,2,3,rv,2
6110,4,0,0,k,k,true,6159,2,2,rv,0
734,592,3,3,c1,b3,false,5085,3,3,rv,6
3307,10,1,0,k,k,true,6127,2,2,rv,1
3565,12,1,1,b1,k,false,6272,2,2,rv,2
3689,480,2,3,c1,b3,false,7379,2,3,tn,5
2559,94,1,3,c2,b2,false,5337,3,2,rv,4
3327,108,0,3,k,b2,false,6201,2,0,rv,3
2897,24,0,2,k,b1,false,4039,2,0,rv,2
3107,8,0,1,k,b1,false,5159,2,0,rv,1
6351,10,1,0,k,k,true,6447,3,2,rv,1
5361,14,1,0,k,k,true,5369,3,2,rv,1
2798,26,2,0,k,k,true,2805,3,0,rv,2
3986,19,1,1,c2,b1,true,3989,2,0,rv,2
2704,16,0,2,c2,b2,false,5834,2,2,rv,2
2550,48,0,3,c2,b2,false,5128,2,0,rv,3
2536,12,1,1,b1,k,false,3496,2,2,rv,2
6188,10,1,0,k,k,true,6535,2,2,rv,1
1604,12,1,1,b1,k,false,5492,3,2,rv,2
5086,36,1,1,k,b2,false,6722,3,2,rv,2
3767,174,3,1,k,k,true,6387,3,2,rv,4
5366,26,2,0,k,k,true,5522,3,4,rv,2
6235,12,1,0,k,k,false,6609,2,3,rv,1
2468,51,1,2,c2,b1,false,2600,2,0,rv,3
3988,12,1,1,b1,k,false,4158,3,0,rv,2
4490,12,0,1,k,k,false,4495,2,0,rv,1
2546,44,1,1,k,k,false,3391,2,0,rv,2
173,36,1,2,b1,b2,false,1615,2,0,rv,3
3118,26,2,0,k,k,true,3125,3,2,rv,2
