@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,12,1,1,c2,k,true,1,2,0,fp,2
b2,10,1,1,c2,b2,false,0,2,2,fp,2
b2,4,1,0,k,k,true,2,2,2,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,14,1,1,c2,k,true,1,1,0,fp,2
b2,4,1,0,k,k,false,0,1,2,fp,1
f,26,0,2,c2,b2,true,0,2,0,fp,2
b2,10,1,1,c2,b2,false,1,1,2,fp,2
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,14,1,1,c2,b2,false,1,1,2,fp,2
b2,4,1,0,k,k,true,1,1,0,fp,1
b3,6,1,1,k,b1,true,1,2,0,fp,2
f,215,1,2,b3,b2,true,1,2,0,fp,3
b2,14,1,1,c2,b2,false,2,1,0,fp,2
b2,12,1,1,c2,k,true,0,1,2,fp,2
f,31,0,2,c2,b2,true,1,2,2,fp,2
b2,14,1,1,c2,b2,false,2,3,0,fp,2
b3,6,1,1,k,b1,true,1,1,0,fp,2
b3,4,1,0,k,k,false,1,1,2,fp,1
f,27,0,2,c2,b2,true,0,2,2,fp,2
b3,12,1,1,c2,b2,false,1,3,0,fp,2
b3,14,1,1,c2,k,true,2,2,0,fp,2
b3,4,1,0,k,k,false,1,2,2,fp,1
b3,4,1,0,k,k,true,1,2,0,fp,1
b3,14,1,1,c2,b2,false,1,1,2,fp,2
c,25,0,2,c2,b2,true,1,1,0,fp,2
b1,36,1,2,c2,k,true,2,2,0,tn,3
k,72,1,2,b1,k,true,3,3,0,rv,3
b3,4,1,0,k,k,true,0,2,0,fp,1
b3,4,1,0,k,k,false,1,1,0,fp,1
b3,4,1,0,k,k,true,1,3,0,fp,1
b2,4,1,0,k,k,false,1,1,2,fp,1
k,28,1,0,b2,c2,false,1,2,2,tn,1
c,44,1,1,k,b1,false,1,2,2,tn,2
k,60,1,1,c2,b1,false,2,2,2,rv,2
c,25,0,2,c2,b2,true,1,2,0,fp,2
k,36,0,2,c2,k,true,1,2,0,tn,2
b1,36,1,2,k,k,true,1,3,0,rv,3
b2,4,1,0,k,k,false,2,1,0,fp,1
k,28,1,0,b2,c2,false,2,2,0,tn,1
k,28,1,0,k,k,false,2,3,3,rv,1
f,51,1,1,k,b2,false,2,3,3,rv,2
f,28,0,2,c2,b2,true,1,1,0,fp,2
b2,4,1,0,k,k,false,2,2,0,fp,1
b2,16,1,1,c2,k,true,1,1,0,fp,2
b2,10,1,1,c2,b2,false,2,2,0,fp,2
b2,12,1,1,c2,k,true,1,3,2,fp,2
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b2,16,1,1,c2,k,true,0,2,2,fp,2
b2,10,1,1,c2,b2,false,1,2,0,fp,2
b2,4,1,0,k,k,true,0,1,0,fp,1
k,28,1,0,b2,k,true,0,2,2,tn,1
k,28,1,0,k,k,true,0,3,2,rv,1
b2,10,1,1,c2,b2,false,1,2,0,fp,2
c,27,0,2,c2,b2,true,0,2,2,fp,2
f,72,0,3,c2,b2,true,0,2,3,tn,3
b2,14,1,1,c2,b2,false,1,2,0,fp,2
f,25,0,2,c2,b2,true,1,1,0,fp,2
b2,4,1,0,k,k,false,1,2,2,fp,1
b3,28,2,0,b2,c2,false,2,2,2,tn,2
c,27,0,2,c2,b1,true,0,1,0,fp,2
c,59,0,3,c2,b1,true,1,1,0,tn,3
b2,80,1,3,c2,k,true,2,2,0,rv,4
b2,14,1,1,c2,b2,false,0,1,2,fp,2
b2,4,1,0,k,k,true,3,1,0,fp,1
b2,4,1,0,k,k,false,2,2,0,fp,1
k,28,1,0,b2,c2,false,2,2,0,tn,1
c,43,1,1,k,b1,false,2,2,0,tn,2
k,58,1,1,c2,b1,false,3,2,0,rv,2
f,80,1,2,k,b1,false,3,2,0,rv,3
b2,4,1,0,k,k,true,1,1,0,fp,1
f,45,1,1,b2,b1,true,1,2,0,tn,2
b2,14,1,1,c2,b2,false,2,1,2,fp,2
k,98,1,1,b2,c2,false,3,2,3,tn,2
b3,154,2,2,k,b1,false,3,2,3,tn,4
b2,12,1,1,c2,k,true,1,2,0,fp,2
b2,10,1,1,c2,b2,false,0,2,0,fp,2
c,25,0,2,c2,b2,true,1,1,0,fp,2
b1,36,1,2,c2,k,true,1,2,0,tn,3
b2,4,1,0,k,k,false,1,2,2,fp,1
b2,4,1,0,k,k,true,3,1,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b3,60,2,1,b2,c2,false,1,3,0,tn,3
f,25,0,2,c2,b2,true,1,1,0,fp,2
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b2,4,1,0,k,k,true,1,1,0,fp,1
c,28,1,1,b2,b2,true,1,1,0,fp,2
k,40,1,1,c2,k,true,1,2,0,tn,2
b2,40,2,1,k,k,true,1,2,0,rv,3
b2,4,1,0,k,k,true,0,3,3,fp,1
b2,14,1,1,c2,b2,false,1,2,2,fp,2
b2,12,1,1,c2,k,true,0,2,2,fp,2
b2,14,1,1,c2,b2,false,0,2,2,fp,2
f,25,0,2,c2,b2,true,2,1,0,fp,2
b2,10,1,1,c2,b2,false,1,2,0,fp,2
k,42,1,1,b2,c2,false,1,2,0,tn,2
f,66,1,2,k,b1,false,1,2,0,tn,3
b2,12,1,1,c2,k,true,2,1,2,fp,2
b2,14,1,1,c2,b2,false,1,2,0,fp,2
k,60,1,1,b2,c2,false,1,2,0,tn,2
b1,60,2,1,k,k,false,2,3,0,rv,3
b2,16,1,1,c2,k,true,0,1,2,fp,2
b2,10,1,1,c2,b2,false,0,2,0,fp,2
b2,16,1,1,c2,k,true,2,2,2,fp,2
b2,4,1,0,k,k,false,2,1,2,fp,1
b1,16,2,0,b2,c2,false,2,2,2,tn,2
k,24,2,0,b1,c2,false,2,2,2,rv,2
c,27,0,2,c2,b2,true,1,2,0,fp,2
k,40,0,2,c2,k,true,2,2,0,tn,2
k,40,0,2,k,k,true,3,2,0,rv,2
b2,10,1,1,c2,b2,false,1,2,2,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
k,16,1,0,b2,k,true,2,2,2,tn,1
c,19,1,1,k,b1,true,2,3,2,rv,2
b2,4,1,0,k,k,false,2,2,0,fp,1
