@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
1834,499,1,2,c1,b3,false,4202,2,3,fp,3
4355,76,2,1,c2,b2,false,7332,3,2,rv,3
2689,152,3,1,c2,b2,false,5607,3,0,rv,4
2723,170,2,1,k,k,true,4092,2,3,rv,3
3216,28,0,1,k,k,true,5312,3,2,rv,1
2556,442,1,2,c1,b3,false,6225,2,0,tn,3
4291,58,1,1,k,k,true,6927,2,2,rv,2
3161,60,1,1,k,k,true,4915,3,2,rv,2
2559,46,2,0,k,k,false,3486,2,0,rv,2
5749,74,1,2,c2,b2,false,6308,3,0,rv,3
5492,6,0,1,c2,b1,false,7440,2,4,rv,1
5189,4,1,0,b2,k,true,7204,3,3,rv,1
2712,8,0,1,k,k,false,3660,2,0,rv,1
4484,8,0,1,k,k,false,4559,2,2,rv,1
2559,24,1,2,b1,k,false,5337,2,2,rv,3
5585,14,1,0,k,k,true,6779,3,2,rv,1
2921,10,2,0,b1,c2,false,7089,3,2,rv,2
5917,4,0,0,k,k,true,7391,2,2,rv,0
5086,10,2,0,b2,k,true,5198,3,0,rv,2
1744,34,3,0,b1,c2,false,3786,2,0,rv,3
6499,8,0,1,k,k,false,7319,2,2,rv,1
3428,4,0,0,k,k,true,3448,3,0,rv,0
4427,44,2,1,b1,k,false,4517,3,0,rv,3
4055,36,1,2,b1,k,false,6823,3,2,rv,3
421,32,2,1,b1,c2,false,6816,4,2,rv,3
5600,14,2,0,b2,k,true,6920,3,2,rv,2
4015,62,1,2,k,k,false,4161,2,2,rv,3
2699,10,2,0,b2,k,true,3641,3,2,rv,2
5370,10,2,0,b2,k,true,5468,2,2,rv,2
6732,14,1,0,k,k,true,6792,2,2,rv,1
5090,12,1,1,b1,k,false,5172,3,2,rv,2
5605,12,0,1,k,k,false,6939,3,3,rv,1
4393,10,1,0,k,k,true,4404,2,0,rv,1
6805,6,0,1,c2,b1,false,6924,2,0,rv,1
298,36,0,2,k,b2,false,2325,2,0,rv,2
5166,162,3,1,k,k,true,6959,2,0,rv,4
4285,4,0,0,k,k,false,4392,2,2,rv,0
3683,28,1,1,k,c2,false,6891,2,2,rv,2
5526,16,0,2,c2,b2,false,5542,3,2,rv,2
6753,14,1,0,k,k,false,7178,3,3,rv,1
6188,38,2,0,k,k,true,6191,2,0,rv,2
6038,8,0,1,k,b1,false,6972,4,3,rv,1
1607,8,1,1,b2,k,true,7212,2,4,rv,2
6215,12,1,0,k,k,true,6219,3,0,rv,1
5089,10,2,0,b2,k,true,5135,3,3,rv,2
2669,26,2,0,k,k,true,5179,3,2,rv,2
4208,14,1,0,k,k,true,6272,3,2,rv,1
2897,88,1,2,k,k,true,4037,3,0,rv,3
7050,4,0,0,k,k,false,7090,3,3,rv,0
3326,6,0,1,c2,b1,true,3382,2,2,rv,1
318,25,1,1,c2,b2,true,5085,2,3,rv,2
3789,44,1,2,c2,b2,false,6412,2,0,rv,3
3826,92,0,1,k,b3,false,6709,3,3,rv,1
6360,4,0,0,k,k,true,6510,3,0,rv,0
4651,24,0,2,k,k,false,4738,2,0,rv,2
3041,545,3,2,c1,b3,true,6827,2,2,fp,5
3186,54,2,1,c2,b1,true,5701,2,2,rv,3
3684,14,2,0,b2,k,true,6930,3,2,rv,2
6231,12,0,1,k,k,false,6483,2,2,rv,1
6884,10,2,0,b1,k,true,6912,2,2,rv,2
3383,88,1,2,k,k,false,3515,2,2,rv,3
2710,28,2,1,b2,k,true,5972,3,0,rv,3
1601,180,4,1,b1,k,true,4317,2,2,rv,5
4471,36,1,1,k,k,true,6675,3,4,rv,2
2627,216,1,4,c2,b1,true,3702,2,0,rv,5
5581,36,0,2,k,b2,false,6878,2,3,rv,2
4043,8,0,1,k,k,true,4069,2,0,rv,1
2468,54,2,1,c2,b1,true,3388,3,2,rv,3
4311,8,0,1,k,k,false,7034,2,3,rv,1
4789,78,3,0,k,k,true,7315,2,2,rv,3
229,38,3,0,b1,k,true,1951,2,2,rv,3
1606,12,1,1,c2,b1,false,5066,2,4,rv,2
5582,4,0,0,k,k,true,6733,3,2,rv,0
6686,10,1,0,k,k,true,7158,2,2,rv,1
6362,14,2,0,b1,k,false,7181,3,3,rv,2
4376,38,2,0,k,k,true,4408,2,2,rv,2
2877,34,2,0,k,k,true,4107,3,2,rv,2
5581,14,2,0,b2,k,true,7054,3,2,rv,2
2283,24,1,2,b1,k,false,5606,2,0,rv,3
