@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
b2,10,1,1,c2,b2,false,1,1,0,fp,2
b2,4,1,0,k,k,true,0,2,2,fp,1
b2,14,1,1,c2,k,true,0,2,0,fp,2
b2,4,1,0,k,k,false,2,3,2,fp,1
f,29,0,2,c2,b2,true,1,1,2,fp,2
b2,4,1,0,k,k,false,1,2,0,fp,1
b2,4,1,0,k,k,true,1,3,0,fp,1
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,14,1,1,c2,k,true,1,1,2,fp,2
b2,10,1,1,c2,b2,false,2,3,0,fp,2
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b2,4,1,0,k,k,true,2,2,2,fp,1
b2,14,1,1,c2,b2,false,2,1,0,fp,2
f,30,0,2,c2,b2,true,1,2,0,fp,2
b2,4,1,0,k,k,false,3,1,0,fp,1
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,10,1,1,c2,b2,false,1,2,0,fp,2
b2,12,1,1,c2,k,true,0,2,0,fp,2
b2,10,1,1,c2,b2,false,1,1,0,fp,2
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,10,1,1,c2,b2,false,0,2,0,fp,2
f,244,1,2,b2,b2,false,0,2,0,fp,3
f,27,0,2,c2,b1,true,0,1,0,fp,2
b3,14,1,1,c2,b2,false,0,2,2,fp,2
b3,4,1,0,k,k,true,1,1,0,fp,1
b3,14,1,1,c2,b2,false,2,3,2,fp,2
c,407,1,1,b2,b3,true,2,3,2,tn,2
c,407,1,1,b2,b3,true,2,3,2,rv,2
b3,16,1,1,c2,k,true,1,1,2,fp,2
b3,14,1,1,c2,b2,false,0,2,2,fp,2
b3,12,1,1,c2,k,true,0,1,2,fp,2
b3,12,1,1,c2,b2,false,0,2,0,fp,2
b3,14,1,1,c2,k,true,0,1,0,fp,2
b3,14,1,1,c2,b2,false,0,2,0,fp,2
b3,4,1,0,k,k,true,0,2,0,fp,1
b2,14,1,1,c2,b2,false,0,1,2,fp,2
f,27,0,2,c2,b2,true,1,2,2,fp,2
b2,4,1,0,k,k,false,1,2,0,fp,1
c,23,0,2,c2,b2,true,2,2,0,fp,2
c,60,0,3,c2,b2,true,3,2,0,tn,3
c,102,0,4,c2,b1,true,4,3,3,rv,4
b2,14,1,1,c2,b2,false,1,1,0,fp,2
b2,4,1,0,k,k,true,2,2,0,fp,1
b2,10,1,1,c2,b2,false,0,2,2,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,12,1,1,c2,b2,false,1,2,0,fp,2
b2,12,1,1,c2,k,true,0,2,0,fp,2
b2,10,1,1,c2,b2,false,2,1,0,fp,2
b2,4,1,0,k,k,true,0,3,0,fp,1
b2,14,1,1,c2,b2,false,1,3,0,fp,2
k,98,1,1,b2,c2,false,1,3,0,tn,2
f,152,1,2,k,b1,false,1,3,0,tn,3
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,14,1,1,c2,b2,false,3,1,0,fp,2
b2,4,1,0,k,k,true,0,2,3,fp,1
b2,10,1,1,c2,b2,false,1,1,0,fp,2
k,70,1,1,b2,c2,false,1,2,2,tn,2
f,107,1,2,k,b1,false,1,2,2,tn,3
b2,12,1,1,c2,k,true,0,2,2,fp,2
b2,10,1,1,c2,b2,false,2,2,0,fp,2
f,31,0,2,c2,b2,true,1,2,2,fp,2
b2,14,1,1,c2,b2,false,0,1,2,fp,2
c,30,0,2,c2,b2,true,0,2,0,fp,2
k,44,0,2,c2,k,true,0,2,0,tn,2
k,44,0,2,k,k,true,0,2,2,rv,2
b2,14,1,1,c2,b2,false,1,1,2,fp,2
k,98,1,1,b2,c2,false,1,1,2,tn,2
b2,149,2,2,k,b1,false,1,1,2,tn,4
k,552,2,2,b2,c1,false,1,2,2,rv,4
b2,16,1,1,c2,k,true,1,2,0,fp,2
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b1,42,2,1,b2,c2,false,0,2,2,tn,3
b2,4,1,0,k,k,true,0,2,2,fp,1
f,31,1,1,b2,b2,true,0,2,2,fp,2
b2,14,1,1,c2,b2,false,2,3,0,fp,2
b2,4,1,0,k,k,true,1,2,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
k,60,1,1,b2,c2,false,1,2,2,tn,2
f,92,1,2,k,b1,false,1,2,2,tn,3
b2,14,1,1,c2,k,true,2,1,0,fp,2
b1,60,2,1,b2,k,true,2,2,2,tn,3
k,108,2,1,b1,k,true,2,3,3,rv,3
b2,4,1,0,k,k,false,0,1,0,fp,1
b2,4,1,0,k,k,true,3,1,2,fp,1
b2,4,1,0,k,k,false,1,2,0,fp,1
b2,14,1,1,c2,k,true,3,3,0,fp,2
b2,4,1,0,k,k,false,1,2,0,fp,1
b2,4,1,0,k,k,true,0,1,0,fp,1
b2,14,1,1,c2,b2,false,1,2,0,fp,2
b2,4,1,0,k,k,true,1,1,0,fp,1
b1,16,2,0,b2,k,true,1,2,0,tn,2
b2,4,1,0,k,k,false,1,1,2,fp,1
b2,4,1,0,k,k,true,2,2,0,fp,1
k,16,1,0,b2,k,true,2,3,0,tn,1
f,19,1,1,k,b1,true,2,4,2,rv,2
b2,14,1,1,c2,b2,false,3,1,0,fp,2
b2,4,1,0,k,k,true,2,2,2,fp,1
b1,16,2,0,b2,k,true,2,3,2,tn,2
b2,4,1,0,k,k,false,2,1,0,fp,1
k,16,1,0,b2,c2,false,2,1,0,tn,1
c,24,1,1,k,b1,false,2,1,0,tn,2
k,32,1,1,c2,b1,false,3,2,0,rv,2
c,45,1,2,k,b1,false,3,2,0,rv,3
c,25,0,2,c2,b2,true,2,1,0,fp,2
k,36,0,2,c2,k,true,2,1,0,tn,2
b1,36,1,2,k,k,true,2,2,0,rv,3
b2,10,1,1,c2,b2,false,0,1,0,fp,2
b1,4,1,0,k,k,true,2,1,0,fp,1
c,28,0,2,c2,b2,true,1,1,0,fp,2
k,40,0,2,c2,k,true,2,1,2,tn,2
k,40,0,2,k,k,true,2,2,2,rv,2
k,10,0,1,c2,b2,false,1,1,2,fp,1
k,10,0,1,k,k,false,2,2,2,tn,1
f,19,0,2,k,b2,false,2,2,2,tn,2
f,31,0,2,c2,b2,true,1,2,2,fp,2
k,10,0,1,c2,b2,false,2,2,0,fp,1
c,18,0,2,k,b2,false,2,2,0,fp,2
k,26,0,2,c2,b2,false,2,2,0,tn,2
b1,26,1,2,k,k,false,2,2,0,rv,3
f,88,1,3,b1,b2,false,2,2,0,rv,4
k,40,1,1,c2,k,true,1,1,0,fp,2
k,40,1,1,k,k,true,1,2,2,tn,2
c,48,1,2,k,b1,true,2,3,2,rv,3
k,4,0,0,k,k,false,2,2,2,fp,0
b1,4,1,0,k,k,false,2,2,2,tn,1
k,36,1,1,b2,c2,false,1,2,0,fp,2
b1,36,2,1,k,k,false,1,2,2,tn,3
b1,4,1,0,k,k,true,1,2,0,fp,1
b2,8,2,0,b1,k,true,1,2,2,tn,2
k,24,2,0,b2,k,true,1,2,2,rv,2
b2,12,2,0,b2,k,true,0,2,0,fp,2
k,14,0,1,c2,b2,false,0,1,0,fp,1
f,23,0,2,k,b1,false,0,1,0,fp,2
b2,4,1,0,k,k,true,1,2,2,fp,1
k,14,0,1,c2,b2,false,1,1,0,fp,1
c,23,0,2,k,b1,false,1,1,0,fp,2
k,32,0,2,c2,b1,false,1,2,2,tn,2
k,32,0,2,k,k,false,2,2,2,rv,2
c,31,0,2,c2,b2,true,1,2,2,fp,2
b1,46,1,2,c2,k,true,2,3,2,tn,3
k,4,0,0,k,k,false,2,2,0,fp,0
f,7,0,1,k,b2,false,2,2,0,fp,1
k,12,1,0,b2,k,true,1,1,2,fp,1
k,12,1,0,k,k,true,1,2,2,tn,1
k,12,1,0,k,k,true,2,2,2,rv,1
b1,12,2,0,b2,k,true,2,3,2,fp,2
k,10,0,1,c2,b2,false,1,2,0,fp,1
k,10,0,1,k,k,false,1,2,2,tn,1
c,19,0,2,k,b2,false,1,2,2,tn,2
k,28,0,2,c2,b2,false,1,2,2,rv,2
b2,12,2,0,b2,k,true,1,1,0,fp,2
b1,36,3,0,b2,k,true,2,2,0,tn,3
k,10,0,1,c2,b2,false,0,1,0,fp,1
f,16,0,2,k,b1,false,0,1,0,fp,2
b2,36,2,1,b2,c2,false,3,2,0,fp,3
k,14,0,1,c2,b2,false,0,1,0,fp,1
f,22,0,2,k,b1,false,0,1,0,fp,2
c,31,0,2,c2,b2,true,2,2,2,fp,2
c,79,0,3,c2,b2,true,2,2,2,tn,3
f,150,0,4,c2,b1,true,3,2,3,rv,4
k,14,0,1,c2,b2,false,0,2,0,fp,1
c,26,0,2,k,b2,false,0,2,0,fp,2
k,38,0,2,c2,b2,false,1,2,0,tn,2
c,71,0,3,k,b2,false,1,2,0,tn,3
k,104,0,3,c2,b2,false,1,2,2,rv,3
