@relation HandActions

@attribute PlayerAction {f,k,c,b1,b2,b3}
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
k,4,0,0,k,k,false,1,2,3,fp,0
f,43,0,1,k,b2,false,1,2,3,fp,1
f,88,1,1,b2,b2,true,1,1,0,fp,2
k,4,0,0,k,k,false,0,2,0,fp,0
f,43,0,1,k,b2,false,0,2,0,fp,1
f,88,1,1,b2,b2,true,0,1,0,fp,2
k,12,1,0,b2,c2,false,1,1,0,fp,1
f,80,1,1,k,b2,false,1,1,0,fp,2
f,88,1,1,b2,b2,true,2,2,0,fp,2
k,4,0,0,k,k,false,1,1,2,fp,0
c,43,0,1,k,b2,false,1,1,2,fp,1
k,82,0,1,c2,b2,false,1,2,2,tn,1
f,441,0,2,k,b3,false,1,2,2,tn,2
f,88,1,1,b2,b2,true,1,1,0,fp,2
b2,14,2,0,b2,c2,false,2,2,0,fp,2
f,80,1,1,b2,b2,true,2,2,2,fp,2
k,4,0,0,k,k,false,0,1,2,fp,0
f,43,0,1,k,b2,false,0,1,2,fp,1
f,43,0,1,k,b2,true,3,2,0,fp,1
k,14,1,0,b2,c2,false,2,2,0,fp,1
f,88,1,1,k,b2,false,2,2,0,fp,2
f,88,1,1,b2,b2,true,2,1,0,fp,2
k,4,0,0,k,k,false,1,2,0,fp,0
f,43,0,1,k,b2,false,1,2,0,fp,1
f,72,1,1,b2,b2,true,2,1,0,fp,2
k,4,0,0,k,k,false,2,2,2,fp,0
f,43,0,1,k,b2,false,2,2,2,fp,1
c,88,1,1,b2,b2,true,0,2,2,fp,2
c,481,1,2,c2,b3,true,0,2,3,tn,3
c,481,1,2,c2,b3,true,0,2,3,rv,3
k,4,0,0,k,k,false,1,1,0,fp,0
b2,43,1,1,k,b2,false,1,1,0,fp,2
b1,206,2,1,b2,c2,false,1,2,0,tn,3
c,629,2,2,b1,b3,false,1,2,0,tn,4
c,629,2,2,b1,b3,false,2,2,0,rv,4
f,43,0,1,k,b2,true,2,2,0,fp,1
k,14,1,0,b2,c2,false,1,2,0,fp,1
f,88,1,1,k,b2,false,1,2,0,fp,2
f,43,0,1,k,b2,true,2,1,0,fp,1
k,14,1,0,b2,c2,false,2,1,0,fp,1
f,88,1,1,k,b2,false,2,1,0,fp,2
f,405,1,1,b2,b3,true,1,1,2,fp,2
k,4,0,0,k,k,false,2,2,0,fp,0
f,402,0,1,k,b3,false,2,2,0,fp,1
f,402,0,1,k,b3,true,2,2,0,fp,1
b2,16,2,0,b2,c2,false,3,2,0,fp,2
f,402,0,1,k,b3,true,1,2,0,fp,1
b2,16,2,0,b2,c2,false,1,2,0,fp,2
f,402,0,1,k,b3,true,0,2,0,fp,1
k,4,0,0,k,k,false,0,2,2,fp,0
f,402,0,1,k,b3,false,0,2,2,fp,1
b2,14,2,0,b2,c2,false,2,2,0,fp,2
b1,40,3,0,b2,c2,false,3,2,0,tn,3
f,405,1,1,b2,b3,true,2,2,0,fp,2
k,16,1,0,b2,c2,false,1,2,0,fp,1
f,408,1,1,k,b3,false,1,2,0,fp,2
f,405,1,1,b2,b3,true,1,2,0,fp,2
k,4,0,0,k,k,false,0,1,0,fp,0
f,402,0,1,k,b3,false,0,1,0,fp,1
c,40,1,1,b2,b2,true,0,2,0,fp,2
k,70,1,1,c2,k,true,1,2,0,tn,2
k,70,1,1,k,k,true,1,2,0,rv,2
b2,14,2,0,b2,c2,false,2,2,0,fp,2
b2,40,3,0,b2,c2,false,2,2,0,tn,3
b1,98,4,0,b2,c2,false,2,2,2,rv,4
c,487,4,1,b1,b3,false,2,2,2,rv,5
c,16,0,1,k,b2,true,1,1,0,fp,1
k,28,0,1,c2,k,true,1,2,0,tn,1
k,28,0,1,k,k,true,1,2,0,rv,1
k,4,0,0,k,k,false,0,1,0,fp,0
f,16,0,1,k,b2,false,0,1,0,fp,1
f,40,1,1,b2,b2,true,0,2,2,fp,2
b2,14,2,0,b2,c2,false,0,3,0,fp,2
f,16,0,1,k,b2,true,1,3,2,fp,1
k,4,0,0,k,k,false,1,3,0,fp,0
f,16,0,1,k,b2,false,1,3,0,fp,1
f,56,1,1,b2,b2,true,1,1,0,fp,2
b2,12,2,0,b2,c2,false,1,2,0,fp,2
b1,32,3,0,b2,c2,false,1,2,0,tn,3
k,76,3,0,b1,c2,false,2,3,0,rv,3
c,16,0,1,k,b2,true,1,2,2,fp,1
c,32,0,2,c2,b1,true,2,3,2,tn,2
f,72,0,3,c2,b2,true,2,3,2,rv,3
k,16,1,0,b2,c2,false,0,2,0,fp,1
f,64,1,1,k,b2,false,0,2,0,fp,2
c,56,1,1,b2,b2,true,0,1,0,fp,2
c,449,1,2,c2,b3,true,0,1,0,tn,3
c,449,1,2,c2,b3,true,1,2,0,rv,3
b2,14,2,0,b2,c2,false,1,2,0,fp,2
k,40,2,0,b2,c2,false,1,3,0,tn,2
f,74,2,1,k,b2,false,1,3,0,tn,3
f,16,0,1,k,b2,true,2,1,0,fp,1
k,4,0,0,k,k,false,1,2,0,fp,0
f,16,0,1,k,b2,false,1,2,0,fp,1
c,40,1,1,b2,b2,true,2,2,0,fp,2
k,70,1,1,c2,k,true,2,2,0,tn,2
k,70,1,1,k,k,true,2,2,0,rv,2
k,16,1,0,b2,c2,false,1,2,0,fp,1
f,64,1,1,k,b2,false,1,2,0,fp,2
f,40,1,1,b2,b2,true,0,2,0,fp,2
k,4,0,0,k,k,false,1,2,0,fp,0
f,16,0,1,k,b2,false,1,2,0,fp,1
c,56,1,1,b2,b2,true,3,1,0,fp,2
b1,98,2,1,c2,k,true,4,2,0,tn,3
c,375,2,2,b1,b2,true,4,2,0,rv,4
k,4,0,0,k,k,false,1,1,2,fp,0
f,16,0,1,k,b2,false,1,1,2,fp,1
f,56,1,1,b2,b2,true,1,1,0,fp,2
b2,14,2,0,b2,c2,false,2,2,0,fp,2
f,16,0,1,k,b2,true,1,1,0,fp,1
k,14,1,0,b2,c2,false,2,1,0,fp,1
f,37,1,1,k,b2,false,2,1,0,fp,2
c,37,1,1,b2,b2,true,2,1,0,fp,2
b1,66,2,2,c2,b1,true,2,2,0,tn,4
k,154,2,2,b1,k,true,2,3,0,rv,4
k,4,0,0,k,k,false,2,1,0,fp,0
f,10,0,1,k,b2,false,2,1,0,fp,1
c,26,1,1,b2,b2,true,1,2,2,fp,2
f,75,1,2,c2,b2,true,1,3,3,tn,3
k,4,0,0,k,k,false,0,1,0,fp,0
f,10,0,1,k,b2,false,0,1,0,fp,1
f,10,0,1,k,b2,true,1,2,0,fp,1
k,14,1,0,b2,c2,false,3,2,0,fp,1
f,37,1,1,k,b2,false,3,2,0,fp,2
c,26,1,1,b2,b2,true,2,1,0,fp,2
k,42,1,1,c2,k,true,2,2,2,tn,2
k,42,1,1,k,k,true,2,3,2,rv,2
k,4,0,0,k,k,false,1,3,0,fp,0
f,10,0,1,k,b2,false,1,3,0,fp,1
b2,26,2,1,b2,b2,true,1,2,2,fp,3
f,169,2,2,b2,b1,true,1,3,3,tn,4
k,4,0,0,k,k,false,1,2,0,fp,0
f,10,0,1,k,b2,false,1,2,0,fp,1
f,37,1,1,b2,b2,true,1,1,0,fp,2
k,4,0,0,k,k,false,3,1,2,fp,0
f,10,0,1,k,b2,false,3,1,2,fp,1
f,26,1,1,b2,b2,true,2,2,0,fp,2
k,4,0,0,k,k,false,1,1,0,fp,0
f,10,0,1,k,b2,false,1,1,0,fp,1
f,37,1,1,b2,b2,true,1,2,0,fp,2
k,4,0,0,k,k,false,2,1,0,fp,0
c,10,0,1,k,b2,false,2,1,0,fp,1
k,16,0,1,c2,b2,false,3,1,0,tn,1
b1,16,1,1,k,k,false,3,2,0,rv,2
c,26,1,1,b2,b2,true,0,2,2,fp,2
k,42,1,1,c2,k,true,0,2,2,tn,2
b2,42,2,1,k,k,true,1,2,2,rv,3
k,4,0,0,k,k,false,2,1,0,fp,0
c,10,0,1,k,b2,false,2,1,0,fp,1
b1,16,1,1,c2,b2,false,2,1,0,tn,2
b1,34,2,1,b1,c2,false,2,2,2,rv,3
c,103,2,2,b1,b2,false,2,2,2,rv,4
c,10,0,1,k,b2,true,1,1,0,fp,1
k,16,0,1,c2,k,true,2,2,2,tn,1
k,16,0,1,k,k,true,3,3,3,rv,1
k,28,0,1,c2,b2,false,2,2,0,fp,1
c,32,0,2,k,b1,false,2,2,0,fp,2
b1,36,1,2,c2,b1,false,2,2,0,tn,3
f,149,1,3,b1,b2,false,2,2,0,tn,4
k,4,0,0,k,k,true,2,2,0,fp,0
c,6,0,1,k,b1,true,2,2,2,tn,1
f,16,0,2,c2,b2,true,2,2,2,rv,2
k,10,1,0,b2,k,true,3,1,0,fp,1
k,10,1,0,k,k,true,3,1,0,tn,1
f,47,1,1,k,b2,true,4,2,0,rv,2
b2,16,2,0,b2,c2,false,3,1,3,fp,2
k,12,0,1,c2,b2,false,1,1,0,fp,1
c,18,0,2,k,b1,false,1,1,0,fp,2
k,24,0,2,c2,b1,false,2,2,2,tn,2
f,48,0,3,k,b2,false,2,2,2,tn,3
b2,4,1,0,k,k,true,0,1,0,fp,1
k,4,0,0,k,k,true,0,1,2,fp,0
c,6,0,1,k,b1,true,0,2,2,tn,1
k,8,0,1,c2,k,true,0,2,2,rv,1
k,4,0,0,k,k,false,1,2,0,fp,0
f,6,0,1,k,b1,false,1,2,0,fp,1
b2,4,1,0,k,k,true,1,1,0,fp,1
