@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute LastActionActingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute LastActionObservingPlayer {f,k,c1,c2,b1,b2,b3}
@attribute ActingPlayerOnButton {true,false}
@attribute FaceCards numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric
@attribute GameStage {pf,fp,tn,rv}
@attribute TotalActionCount numeric

@data
1603,562,3,2,c1,b3,false,7364,3,2,rv,5
3227,80,0,3,k,k,true,5541,2,0,rv,3
6198,40,0,2,k,k,true,7144,2,2,rv,2
2865,43,2,1,c2,b1,true,4941,2,0,rv,3
3095,10,0,1,k,k,false,4955,2,2,rv,1
4088,4,0,0,k,k,false,4138,2,2,rv,0
6130,7,0,1,c2,b2,false,7364,2,2,rv,1
6195,14,1,1,c2,b1,true,6915,2,2,rv,2
4868,36,1,1,k,k,true,6561,3,2,rv,2
3261,26,0,2,k,k,false,5388,3,2,rv,2
3655,36,2,1,b2,k,false,6961,2,0,rv,3
3260,26,1,2,b2,b2,false,5542,2,2,rv,3
3902,143,0,4,c2,b1,false,7118,2,0,rv,4
2870,6,0,1,c2,b1,true,5021,3,2,rv,1
5635,8,2,0,b2,k,true,5657,2,2,rv,2
5325,12,1,0,k,k,true,6529,3,0,rv,1
5810,114,1,2,k,k,true,5888,3,2,rv,3
2879,29,2,1,c2,b1,true,5280,2,3,rv,3
4878,12,1,0,k,k,true,4998,2,0,rv,1
6560,4,0,0,k,k,false,6590,2,3,rv,0
6560,102,0,3,k,k,true,7360,3,2,rv,3
5966,4,0,0,k,k,true,5982,3,0,rv,0
6066,14,0,2,c2,b1,false,7120,3,0,rv,2
5158,168,1,3,k,k,false,6886,3,3,rv,4
2733,26,1,1,k,k,true,3845,2,2,rv,2
389,14,1,1,b1,k,false,6316,3,2,rv,2
5968,24,2,0,k,k,true,6267,2,2,rv,2
4576,26,1,2,b2,k,false,7438,3,2,rv,3
2688,128,2,2,c2,b2,false,2695,2,0,rv,4
5814,99,3,2,b3,b1,true,6880,3,2,rv,5
3367,26,1,2,b2,k,false,6335,2,0,rv,3
1775,128,0,4,c2,b1,false,3979,2,2,rv,4
6714,4,0,0,k,k,true,7149,2,3,rv,0
3029,42,2,2,c2,b2,true,4470,2,0,rv,4
2799,44,1,2,c2,b2,false,3855,2,2,rv,3
3777,12,2,0,b2,k,true,6374,2,2,rv,2
6686,36,1,1,k,c2,false,7153,2,2,rv,2
4426,17,0,2,c2,b1,true,6310,2,0,rv,2
5966,36,1,2,b1,k,false,6762,4,2,rv,3
4445,66,1,2,c2,b2,false,6561,3,2,rv,3
1600,324,3,2,b3,k,true,4231,2,2,rv,5
5443,54,0,3,c2,b1,false,7251,2,2,rv,3
5250,4,1,0,b1,k,false,5272,2,2,rv,1
3476,259,1,4,c2,b1,false,6673,2,2,rv,5
6021,48,1,2,c2,b1,true,7083,2,2,rv,3
2765,26,0,2,k,b2,false,4866,2,0,rv,2
2482,432,3,3,b3,k,true,6416,2,2,rv,6
6714,14,1,1,b2,k,false,6907,2,2,rv,2
4957,37,0,3,c2,b1,false,6997,2,2,rv,3
3085,10,0,1,k,k,false,4609,2,2,rv,1
2508,8,2,0,b2,k,true,4257,2,0,rv,2
2757,102,2,3,b2,b1,true,4774,2,0,rv,5
2567,32,1,2,b1,k,false,6302,2,0,rv,3
2734,144,2,2,k,k,true,2768,2,0,rv,4
2677,18,0,2,c2,b2,false,3568,2,0,rv,2
3867,36,1,2,b1,k,false,7028,2,3,rv,3
3063,24,0,2,k,k,true,4523,3,2,rv,2
4869,28,0,2,k,k,false,6317,2,2,rv,2
5096,14,1,1,c2,b1,true,6548,3,0,rv,2
3416,110,0,3,k,k,true,6465,2,2,rv,3
5791,10,0,1,k,k,false,5963,3,2,rv,1
2953,128,2,2,c2,b1,true,6904,3,2,rv,4
4666,14,1,1,c2,b1,true,6622,2,2,rv,2
2645,88,2,2,c2,b2,false,2693,2,0,rv,4
3548,24,2,1,b1,c2,false,6214,2,0,rv,3
4630,48,4,0,b1,k,true,7439,2,3,rv,4
4885,30,0,2,k,b2,false,5008,3,2,rv,2
4646,29,2,1,c2,b1,true,4735,2,2,rv,3
2722,10,1,1,b1,k,true,4114,2,2,rv,2
2770,36,3,0,b2,k,true,4991,2,2,rv,3
2887,14,1,1,c2,b1,true,4054,2,2,rv,2
3260,14,0,1,k,k,false,5541,2,0,rv,1
1706,12,1,0,k,k,true,1715,3,0,rv,1
